player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
231443,O. Dembélé,Ousmane Dembélé,"ST, RW, CAM",90,90,122500000,220000,28,5/15/1997,178,67,16.0,Ligue 1,73.0,Paris Saint-Germain,ST,10.0,,8/12/2023,2028.0,18,France,RW,7.0,Left,5,5,5,Unique,226600000.0,"#Speedster, #Dribbler, #Distance shooter, #Acrobat, #Clinical finisher, #Complete forward","Rapid +, Low Driven Shot, Pinged Pass, Inventive, Trickster, Quick Step",91.0,88.0,83.0,93.0,50.0,69.0,80,90,74,89,79,94,85,68,78,94,93,89,94,91,81,91,84,76,69,85,58,45,95,84,80,88,49,49,39,6,6,14,10,13,,89+1,89+1,89+1,90+0,91+-1,91+-1,91+-1,90+0,90+0,90+0,90+0,89+1,83+3,83+3,83+3,89+1,71+3,68+3,68+3,68+3,71+3,67+3,60+3,60+3,60+3,67+3,18+3
272834,João Neves,João Neves,"CM, CDM",85,90,79500000,90000,20,9/27/2004,174,66,16.0,Ligue 1,73.0,Paris Saint-Germain,RCM,87.0,,8/5/2024,2029.0,38,Portugal,SUB,15.0,Right,4,3,3,Normal (170-185),153000000.0,,"Press Proven +, Long Ball Pass, Tiki Taka, Aerial Fortress, Relentless",74.0,71.0,80.0,84.0,82.0,83.0,67,69,72,86,75,83,74,53,86,86,77,71,84,83,86,78,83,92,78,68,84,84,77,84,60,85,83,83,80,8,7,5,13,13,,77+3,77+3,77+3,79+0,80+0,80+0,80+0,79+0,81+3,81+3,81+3,80+3,84+3,84+3,84+3,80+3,81+3,84+3,84+3,84+3,81+3,81+3,81+3,81+3,81+3,81+3,18+3
246104,R. Gravenberch,Ryan Jiro Gravenberch,"CDM, CM",85,88,66500000,125000,23,5/16/2002,190,77,13.0,Premier League,9.0,Liverpool,RDM,38.0,,9/1/2023,2028.0,34,Netherlands,RDM,8.0,Right,4,4,3,Lean (185+),128000000.0,#Tactician ,"Intercept, Press Proven",76.0,76.0,81.0,85.0,81.0,81.0,74,78,67,86,71,88,76,70,82,87,76,76,76,84,70,79,81,85,80,76,76,88,75,81,58,88,80,82,78,12,8,6,11,12,,79+3,79+3,79+3,81+0,81+0,81+0,81+0,81+0,82+3,82+3,82+3,82+3,84+3,84+3,84+3,82+3,82+3,83+3,83+3,83+3,82+3,81+3,80+3,80+3,80+3,81+3,19+3
231478,L. Martínez,Lautaro Javier Martínez,ST,88,88,99000000,79000,27,8/22/1997,174,72,31.0,Serie A,44.0,Inter,LS,10.0,,7/4/2018,2029.0,52,Argentina,SUB,22.0,Right,4,4,5,Unique,163400000.0,"#Acrobat, #Clinical finisher","Gamechanger +, Power Shot, Precision Header, Incisive Pass, Technical, Relentless, Enforcer",81.0,88.0,75.0,84.0,51.0,83.0,68,93,86,78,92,81,84,65,72,84,83,80,88,92,87,87,91,86,80,80,87,48,93,79,74,88,45,50,45,11,8,8,8,13,,87+1,87+1,87+1,83+0,85+0,85+0,85+0,83+0,83+3,83+3,83+3,82+3,78+3,78+3,78+3,82+3,68+3,68+3,68+3,68+3,68+3,66+3,64+3,64+3,64+3,66+3,19+3
192883,H. Mkhitaryan,Henrikh Mkhitaryan,CM,83,83,11500000,37000,36,1/21/1989,177,75,31.0,Serie A,44.0,Inter,LCM,22.0,,7/1/2022,2026.0,3,Armenia,,,Right,5,4,3,Normal (170-185),19000000.0,,"Incisive Pass, Inventive, Jockey, Anticipate, Technical, Relentless",77.0,78.0,82.0,83.0,72.0,75.0,76,78,68,85,79,82,83,69,82,86,79,75,81,83,80,81,77,84,67,76,82,75,83,84,72,85,71,74,70,5,11,14,5,7,,79+3,79+3,79+3,81+0,82+0,82+0,82+0,81+0,83+0,83+0,83+0,82+1,83+0,83+0,83+0,82+1,78+3,79+3,79+3,79+3,78+3,77+3,74+3,74+3,74+3,77+3,16+3
192985,K. De Bruyne,Kevin De Bruyne,"CM, CAM",87,87,36500000,175000,34,6/28/1991,181,75,31.0,Serie A,48.0,Napoli,LCM,11.0,,8/30/2015,2027.0,7,Belgium,,,Right,5,4,4,Unique,62100000.0,"#Playmaker , #Distance shooter, #Crosser, #Complete midfielder","Whipped Pass +, Dead Ball, Incisive Pass, Pinged Pass, Inventive",66.0,83.0,92.0,84.0,65.0,72.0,93,78,55,92,81,85,93,83,93,89,65,66,68,89,66,90,70,66,74,87,73,65,81,92,83,87,65,70,55,15,13,5,10,13,,79+3,79+3,79+3,84+0,84+0,84+0,84+0,84+0,86+1,86+1,86+1,84+3,86+1,86+1,86+1,84+3,75+3,78+3,78+3,78+3,75+3,72+3,69+3,69+3,69+3,72+3,21+3
240679,T. Koopmeiners,Teun Koopmeiners,"CAM, CM",81,81,27500000,120000,27,2/28/1998,183,77,31.0,Serie A,45.0,Juventus,SUB,8.0,,8/28/2024,2029.0,34,Netherlands,SUB,25.0,Left,2,3,3,Normal (170-185),46800000.0,,Dead Ball,70.0,79.0,83.0,78.0,75.0,75.0,79,76,72,85,72,76,74,80,84,83,71,70,69,82,69,82,79,83,71,84,72,78,80,84,85,81,76,74,72,14,8,14,12,10,,78+3,78+3,78+3,79+0,80+0,80+0,80+0,79+0,81+0,81+0,81+0,80+1,82+-1,82+-1,82+-1,80+1,78+3,79+2,79+2,79+2,78+3,77+3,75+3,75+3,75+3,77+3,19+3
247635,K. Kvaratskhelia,Khvicha Kvaratskhelia,"LW, RW, LM",87,90,109000000,140000,24,2/12/2001,183,70,16.0,Ligue 1,73.0,Paris Saint-Germain,LW,7.0,,1/17/2025,2029.0,20,Georgia,,,Right,5,5,3,Normal (170-185),209800000.0,"#Dribbler, #Acrobat","Inventive +, Finesse Shot, Gamechanger, Incisive Pass, Technical, Trickster",86.0,80.0,83.0,88.0,58.0,78.0,79,81,62,87,64,89,86,74,78,88,85,86,86,84,84,78,87,83,76,86,73,58,87,85,70,84,53,62,52,9,15,8,14,8,,81+3,81+3,81+3,86+0,85+0,85+0,85+0,86+0,86+3,86+3,86+3,85+3,83+3,83+3,83+3,85+3,74+3,73+3,73+3,73+3,74+3,71+3,66+3,66+3,66+3,71+3,19+3
210035,Grimaldo,Alejandro Grimaldo García,"LM, LB, LW",84,84,41500000,110000,29,9/20/1995,171,68,19.0,Bundesliga,32.0,Bayer 04 Leverkusen,LM,20.0,,7/1/2023,2027.0,45,Spain,SUB,15.0,Left,2,4,3,Lean (170-185),70600000.0,"#Crosser, #FK Specialist","Whipped Pass +, Finesse Shot, Dead Ball, Inventive, First Touch",72.0,73.0,87.0,85.0,74.0,67.0,91,67,62,86,63,84,89,89,86,86,76,68,84,85,86,84,68,91,54,83,69,79,78,85,54,83,76,75,69,7,13,10,7,13,,75+3,75+3,75+3,81+0,80+0,80+0,80+0,81+0,82+2,82+2,82+2,83+1,84+0,84+0,84+0,83+1,81+3,80+3,80+3,80+3,81+3,79+3,72+3,72+3,72+3,79+3,18+3
238074,R. James,Reece James,RB,81,84,31500000,115000,25,12/8/1999,180,91,13.0,Premier League,5.0,Chelsea,RB,24.0,,3/1/2017,2028.0,14,England,RB,3.0,Right,4,3,3,Stocky (170-185),62200000.0,"#Crosser, #Strength","Whipped Pass, Jockey, Bruiser",76.0,71.0,82.0,77.0,81.0,81.0,88,67,75,81,67,78,83,81,80,79,75,76,66,80,71,85,87,67,86,70,83,80,74,78,65,82,82,82,80,8,12,7,13,11,,76+3,76+3,76+3,77+0,77+0,77+0,77+0,77+0,77+3,77+3,77+3,78+3,78+3,78+3,78+3,78+3,79+3,80+3,80+3,80+3,79+3,79+3,81+3,81+3,81+3,79+3,18+3
208574,F. Kostić,Filip Kostić,"LM, LB, LW",81,81,20500000,125000,32,11/1/1992,184,84,31.0,Serie A,45.0,Juventus,SUB,18.0,,8/12/2022,2026.0,51,Serbia,,,Left,2,3,3,Normal (170-185),34900000.0,#Crosser,"Whipped Pass, Rapid",82.0,76.0,81.0,80.0,70.0,77.0,87,71,59,80,75,81,85,80,79,81,79,84,76,77,78,85,78,78,77,78,76,69,78,78,66,82,70,74,72,13,14,12,12,13,,76+3,76+3,76+3,79+0,79+0,79+0,79+0,79+0,79+2,79+2,79+2,80+1,78+3,78+3,78+3,80+1,77+3,76+3,76+3,76+3,77+3,76+3,73+3,73+3,73+3,76+3,20+3
238216,C. Gallagher,Conor Gallagher,"CM, CAM, LM",81,85,35500000,70000,25,2/6/2000,182,77,53.0,La Liga,240.0,Atlético Madrid,SUB,4.0,,8/21/2024,2029.0,14,England,,,Right,4,3,3,Normal (170-185),77200000.0,,"Block, Intercept, Relentless",75.0,76.0,80.0,78.0,79.0,84.0,75,74,66,83,70,78,73,73,81,80,72,77,73,82,72,81,79,93,78,77,87,80,82,80,63,81,79,81,79,7,6,15,9,9,,77+3,77+3,77+3,78+0,79+0,79+0,79+0,78+0,79+3,79+3,79+3,79+3,81+3,81+3,81+3,79+3,80+3,82+3,82+3,82+3,80+3,80+3,79+3,79+3,79+3,80+3,16+3
225193,Mikel Merino,Mikel Merino,"CM, ST",83,83,35500000,160000,29,6/22/1996,189,83,13.0,Premier League,1.0,Arsenal,SUB,23.0,,8/27/2024,2028.0,45,Spain,SUB,6.0,Left,3,3,3,Normal (185+),65700000.0,,"Power Shot, Precision Header, Aerial Fortress, Relentless",63.0,79.0,80.0,80.0,81.0,80.0,77,80,87,84,58,82,80,69,80,84,64,63,63,84,63,85,85,82,78,76,83,83,81,80,70,81,78,82,76,9,12,9,13,14,,80+3,80+3,80+3,79+0,80+0,80+0,80+0,79+0,80+3,80+3,80+3,79+3,82+1,82+1,82+1,79+3,79+3,82+1,82+1,82+1,79+3,79+3,81+2,81+2,81+2,79+3,20+3
247090,E. Fernández,Enzo Jeremías Fernández,"CM, CDM, CAM",84,87,57000000,140000,24,1/17/2001,178,76,13.0,Premier League,5.0,Chelsea,LDM,8.0,,1/31/2023,2032.0,52,Argentina,CDM,24.0,Right,4,3,3,Normal (170-185),112600000.0,#Playmaker ,"Long Ball Pass +, First Touch, Press Proven, Relentless",68.0,75.0,85.0,81.0,73.0,75.0,79,72,71,88,77,80,84,76,89,85,68,68,75,86,78,82,74,85,67,76,83,74,78,86,73,82,72,75,72,8,6,7,8,10,,77+3,77+3,77+3,79+0,80+0,80+0,80+0,79+0,82+3,82+3,82+3,81+3,84+3,84+3,84+3,81+3,78+3,81+3,81+3,81+3,78+3,77+3,75+3,75+3,75+3,77+3,17+3
209297,Fred,Fred,"CM, CDM, CAM",80,80,16500000,60000,32,3/5/1993,169,62,68.0,Süper Lig,326.0,Fenerbahçe SK,LDM,7.0,,8/13/2023,2027.0,54,Brazil,,,Left,4,4,3,Lean (170-),31400000.0,#Acrobat,"Relentless +, Inventive",77.0,71.0,78.0,82.0,76.0,75.0,75,67,56,80,68,80,79,74,78,81,79,75,89,84,88,79,73,83,68,74,85,82,79,79,64,76,75,80,74,7,16,15,11,15,,74+3,74+3,74+3,78+0,78+0,78+0,78+0,78+0,79+1,79+1,79+1,79+1,80+0,80+0,80+0,79+1,79+1,80+0,80+0,80+0,79+1,78+2,76+3,76+3,76+3,78+2,20+3
197445,D. Alaba,David Olatukunbo Alaba,"CB, LB, LM",82,82,14500000,185000,33,6/24/1992,180,78,53.0,La Liga,243.0,Real Madrid,SUB,4.0,,7/1/2021,2026.0,4,Austria,,,Left,4,3,3,Normal (170-185),29700000.0,,"Dead Ball, Anticipate",68.0,71.0,82.0,79.0,82.0,75.0,83,62,75,86,67,77,76,85,80,83,64,72,71,83,77,82,79,72,77,78,73,83,71,78,79,84,84,83,80,5,7,14,15,9,,74+3,74+3,74+3,76+0,76+0,76+0,76+0,76+0,78+3,78+3,78+3,77+3,80+2,80+2,80+2,77+3,80+2,81+1,81+1,81+1,80+2,80+2,81+1,81+1,81+1,80+2,17+3
226754,I. Bennacer,Ismaël Bennacer,"CDM, CM",80,82,23000000,25000,27,12/1/1997,175,70,317.0,Hrvatska nogometna liga,211.0,Dinamo Zagreb,RES,99.0,,8/4/2019,2027.0,97,Algeria,,,Left,3,3,3,Normal (170-185),52300000.0,#Acrobat,"Incisive Pass, Tiki Taka, Technical",76.0,72.0,80.0,83.0,76.0,74.0,78,67,62,84,64,83,79,75,82,82,79,73,86,80,84,82,76,78,69,74,83,76,71,77,72,83,75,81,76,9,12,10,16,15,,74+3,74+3,74+3,78+0,77+0,77+0,77+0,78+0,79+3,79+3,79+3,79+3,80+2,80+2,80+2,79+3,79+3,79+3,79+3,79+3,79+3,77+3,76+3,76+3,76+3,77+3,20+3
263205,B. Yılmaz,Barış Alper Yılmaz,"LM, RM, LW",80,83,28000000,55000,25,5/23/2000,186,80,68.0,Süper Lig,325.0,Galatasaray SK,LM,53.0,,7/9/2021,2028.0,48,Turkey,,,Right,3,4,3,Normal (185+),55300000.0,"#Speedster, #Strength","Low Driven Shot, Aerial Fortress, Rapid, Quick Step, Relentless, Bruiser, Enforcer",93.0,77.0,72.0,79.0,69.0,90.0,71,76,70,75,77,77,71,50,69,79,92,93,85,80,81,86,92,93,90,74,86,67,81,78,58,72,71,68,64,13,9,11,13,8,,80+3,80+3,80+3,79+0,80+0,80+0,80+0,79+0,78+3,78+3,78+3,79+3,76+3,76+3,76+3,79+3,76+3,75+3,75+3,75+3,76+3,75+3,74+3,74+3,74+3,75+3,18+3
243576,Pedro Porro,Pedro Porro,"RB, RM",82,85,37000000,105000,25,9/13/1999,173,69,13.0,Premier League,18.0,Tottenham Hotspur,RB,23.0,,7/1/2023,2028.0,45,Spain,RB,12.0,Right,3,3,3,Normal (170-185),73100000.0,#Crosser,"Power Shot, Long Ball Pass, Tiki Taka, Whipped Pass, Block, Relentless",78.0,73.0,81.0,80.0,77.0,76.0,87,68,69,80,64,80,85,78,78,81,78,78,80,80,71,84,77,91,68,75,75,78,76,80,66,79,76,79,77,15,7,14,5,7,,75+3,75+3,75+3,79+0,78+0,78+0,78+0,79+0,78+3,78+3,78+3,80+3,80+3,80+3,80+3,80+3,81+3,79+3,79+3,79+3,81+3,80+3,76+3,76+3,76+3,80+3,17+3
231747,K. Mbappé,Kylian Mbappé,"ST, LW, LM",91,94,173500000,610000,26,12/20/1998,182,75,53.0,La Liga,243.0,Real Madrid,ST,10.0,,7/1/2024,2029.0,18,France,ST,10.0,Right,4,5,5,Unique,368700000.0,"#Speedster, #Dribbler, #Distance shooter, #Acrobat, #Clinical finisher, #Complete forward","Quick Step +, Finesse Shot, Acrobatic, Low Driven Shot, Gamechanger, Rapid, First Touch",97.0,90.0,81.0,92.0,37.0,76.0,78,92,78,87,87,92,80,69,74,93,97,97,93,91,82,91,90,83,77,86,61,38,91,83,82,88,26,34,32,13,5,7,11,6,,90+3,90+3,90+3,90+0,91+0,91+0,91+0,90+0,89+3,89+3,89+3,89+3,81+3,81+3,81+3,89+3,67+3,63+3,63+3,63+3,67+3,63+3,55+3,55+3,55+3,63+3,18+3
222665,M. Ødegaard,Martin Ødegaard,"CM, CAM",87,89,98000000,220000,26,12/17/1998,178,68,13.0,Premier League,1.0,Arsenal,RCM,8.0,,8/20/2021,2028.0,36,Norway,RCM,10.0,Left,2,5,4,Lean (170-185),188700000.0,"#Dribbler, #Playmaker , #Crosser, #Complete midfielder","Incisive Pass +, Pinged Pass, Inventive, Technical, First Touch",68.0,79.0,88.0,87.0,67.0,65.0,86,79,55,90,79,87,84,82,88,88,68,68,85,88,83,82,63,88,55,80,64,69,78,90,68,87,68,72,57,14,15,15,8,10,,77+3,77+3,77+3,83+0,83+0,83+0,83+0,83+0,85+3,85+3,85+3,84+3,86+3,86+3,86+3,84+3,78+3,78+3,78+3,78+3,78+3,74+3,68+3,68+3,68+3,74+3,20+3
210411,Otávio,Otávio,"CAM, CM, RM",82,82,29500000,54000,30,2/9/1995,171,67,350.0,Pro League,112391.0,Al Qadsiah FC,SUB,25.0,,9/9/2025,2026.0,38,Portugal,,,Right,3,4,3,Normal (170-185),50200000.0,#Dribbler,"Incisive Pass, Pinged Pass, Tiki Taka, Technical, First Touch, Relentless",78.0,71.0,82.0,85.0,70.0,75.0,79,71,65,83,69,86,80,72,82,85,81,76,85,84,83,73,76,86,65,68,87,66,80,85,72,81,69,76,65,11,12,9,10,15,,76+3,76+3,76+3,81+0,80+0,80+0,80+0,81+0,82+0,82+0,82+0,82+0,82+0,82+0,82+0,82+0,77+3,78+3,78+3,78+3,77+3,75+3,72+3,72+3,72+3,75+3,20+3
243245,O. Kökçü,Orkun Kökçü,"CM, CAM, CDM",82,86,43500000,25000,24,12/29/2000,175,72,68.0,Süper Lig,327.0,Beşiktaş JK,LDM,10.0,SL Benfica,,2026.0,48,Turkey,,,Right,5,3,3,Normal (170-185),,,"Finesse Shot, Power Shot, Dead Ball, Incisive Pass",72.0,80.0,84.0,80.0,70.0,79.0,81,78,41,84,72,78,82,82,85,83,75,69,79,80,77,83,67,88,75,85,82,74,80,85,81,81,73,74,69,9,6,10,6,12,,75+3,75+3,75+3,80+0,79+0,79+0,79+0,80+0,81+3,81+3,81+3,81+3,82+3,82+3,82+3,81+3,78+3,79+3,79+3,79+3,78+3,75+3,72+3,72+3,72+3,75+3,16+3
224334,M. Acuña,Marcos Javier Acuña,"LB, LM",78,78,7500000,22000,33,10/28/1991,172,69,353.0,Liga Profesional de Fútbol,1876.0,River Plate,LB,21.0,,8/20/2024,2027.0,52,Argentina,SUB,8.0,Left,3,3,3,Stocky (170-185),10500000.0,,"Power Shot, Long Ball Pass, Inventive, Anticipate, Relentless, Bruiser",76.0,69.0,77.0,81.0,71.0,80.0,84,63,75,75,66,81,85,74,72,82,79,74,80,77,87,74,88,80,81,72,73,74,80,78,75,77,65,74,73,8,14,13,13,14,,75+3,75+3,75+3,78+0,77+0,77+0,77+0,78+0,77+1,77+1,77+1,78+0,77+1,77+1,77+1,78+0,77+1,75+3,75+3,75+3,77+1,76+2,74+3,74+3,74+3,76+2,19+3
237238,S. McTominay,Scott Francis McTominay,"CM, CAM, LM",85,85,54000000,150000,28,12/8/1996,193,88,31.0,Serie A,48.0,Napoli,LM,8.0,,8/30/2024,2029.0,42,Scotland,CAM,4.0,Right,3,3,3,Normal (185+),91800000.0,,"Precision Header, Low Driven Shot, Incisive Pass, Aerial Fortress, Technical, Enforcer",76.0,82.0,77.0,80.0,80.0,85.0,66,84,81,84,76,84,69,60,81,85,70,80,55,86,48,86,86,92,82,81,84,81,87,79,60,80,78,81,75,9,6,6,10,11,,83+2,83+2,83+2,80+0,83+0,83+0,83+0,80+0,82+3,82+3,82+3,81+3,84+1,84+1,84+1,81+3,80+3,82+3,82+3,82+3,80+3,80+3,81+3,81+3,81+3,80+3,17+3
202126,H. Kane,Harry Kane,ST,89,89,87000000,155000,31,7/28/1993,188,86,19.0,Bundesliga,21.0,FC Bayern München,ST,9.0,,8/12/2023,2027.0,14,England,ST,9.0,Right,4,3,5,Unique,143600000.0,"#Aerial threat, #Distance shooter, #Strength, #Clinical finisher, #Complete forward","Finesse Shot +, Precision Header, Low Driven Shot, Gamechanger, Long Ball Pass, First Touch",64.0,92.0,83.0,82.0,48.0,82.0,80,93,90,86,89,80,82,69,79,87,62,66,67,94,72,91,87,76,86,89,80,42,94,86,93,92,46,44,38,8,10,11,14,11,,88+1,88+1,88+1,83+0,86+0,86+0,86+0,83+0,85+3,85+3,85+3,83+3,81+3,81+3,81+3,83+3,66+3,68+3,68+3,68+3,66+3,63+3,63+3,63+3,63+3,63+3,20+3
248243,E. Camavinga,Eduardo Celmi Camavinga,"CM, CDM, LB",83,90,73500000,175000,22,11/10/2002,185,77,53.0,La Liga,243.0,Real Madrid,SUB,6.0,,9/1/2021,2029.0,18,France,SUB,26.0,Left,3,4,3,Lean (185+),165400000.0,,"Jockey, Block, Technical, Bruiser",80.0,68.0,81.0,84.0,78.0,80.0,77,64,64,86,59,84,74,59,84,86,81,80,82,82,81,75,82,84,79,70,79,82,73,83,62,84,76,82,81,12,6,8,12,12,,75+3,75+3,75+3,80+0,79+0,79+0,79+0,80+0,81+3,81+3,81+3,81+3,83+3,83+3,83+3,81+3,82+3,82+3,82+3,82+3,82+3,81+3,79+3,79+3,79+3,81+3,18+3
224293,Rúben Neves,Rúben Neves,"CDM, CM",84,85,40500000,68000,28,3/13/1997,180,83,350.0,Pro League,605.0,Al Hilal,CDM,8.0,,7/1/2023,2026.0,38,Portugal,SUB,21.0,Right,4,3,3,Normal (170-185),67800000.0,#Playmaker ,"Dead Ball, Long Ball Pass, Whipped Pass, Inventive, Intercept, Aerial Fortress",57.0,75.0,87.0,77.0,77.0,76.0,85,66,57,88,82,74,84,81,88,84,58,57,64,85,73,86,68,80,74,83,76,79,62,87,84,88,81,79,79,16,12,10,8,10,,72+3,72+3,72+3,75+0,75+0,75+0,75+0,75+0,78+3,78+3,78+3,77+3,83+2,83+2,83+2,77+3,79+3,82+3,82+3,82+3,79+3,78+3,77+3,77+3,77+3,78+3,20+3
246863,F. Nmecha,Felix Kalu Nmecha,"CDM, CM",82,86,40000000,50000,24,10/10/2000,194,80,19.0,Bundesliga,22.0,Borussia Dortmund,SUB,8.0,,7/3/2023,2028.0,21,Germany,SUB,24.0,Right,3,4,3,Normal (185+),71000000.0,"#Aerial threat, #Strength","Block, Aerial Fortress, Press Proven, Bruiser",82.0,74.0,73.0,81.0,80.0,86.0,59,73,83,80,66,83,72,49,80,82,77,86,77,80,76,81,94,78,90,73,82,79,76,77,55,79,78,83,80,6,10,12,13,8,,79+3,79+3,79+3,77+0,79+0,79+0,79+0,77+0,79+3,79+3,79+3,78+3,79+3,79+3,79+3,78+3,78+3,81+3,81+3,81+3,78+3,79+3,82+3,82+3,82+3,79+3,17+3
258648,Carlos Augusto,Carlos Augusto Zopalato Neves,"LB, CB, LM",81,82,27500000,38000,26,1/7/1999,184,75,31.0,Serie A,44.0,Inter,SUB,30.0,,7/1/2024,2028.0,54,Brazil,,,Left,2,3,3,Normal (170-185),47400000.0,,"Aerial Fortress, Relentless",78.0,72.0,77.0,79.0,79.0,76.0,79,68,76,78,73,80,77,74,74,80,79,78,79,81,72,79,85,80,72,77,80,79,79,76,52,78,79,80,79,11,12,5,12,13,,76+3,76+3,76+3,78+0,78+0,78+0,78+0,78+0,78+3,78+3,78+3,78+3,78+3,78+3,78+3,78+3,79+3,78+3,78+3,78+3,79+3,79+3,78+3,78+3,78+3,79+3,19+3
210881,J. McGinn,John McGinn,"LM, RM, CAM, LB",81,81,25000000,120000,30,10/18/1994,178,68,13.0,Premier League,2.0,Aston Villa,RM,7.0,,8/8/2018,2027.0,42,Scotland,LM,7.0,Left,2,3,3,Stocky (170-185),47500000.0,,"Press Proven, Relentless, Enforcer",69.0,77.0,78.0,80.0,77.0,83.0,76,76,57,81,75,81,76,61,80,80,69,69,77,81,85,84,74,92,79,77,86,79,77,79,55,77,79,82,75,9,13,12,10,12,,76+3,76+3,76+3,78+0,78+0,78+0,78+0,78+0,79+2,79+2,79+2,79+2,81+0,81+0,81+0,79+2,79+2,81+0,81+0,81+0,79+2,78+3,77+3,77+3,77+3,78+3,19+3
225201,Berenguer,Alejandro Berenguer Remiro,"LM, RM, CAM, LW",82,82,30000000,59000,29,7/4/1995,175,73,53.0,La Liga,448.0,Athletic Club,SUB,7.0,,10/2/2020,2027.0,45,Spain,,,Right,4,3,3,Normal (170-185),63000000.0,,"Finesse Shot, Rapid",84.0,77.0,79.0,84.0,65.0,69.0,81,79,73,80,70,84,82,80,73,83,85,84,87,79,88,78,79,80,59,72,76,65,82,77,72,83,65,65,61,14,16,8,6,13,,79+3,79+3,79+3,81+0,81+0,81+0,81+0,81+0,80+2,80+2,80+2,81+1,78+3,78+3,78+3,81+1,75+3,72+3,72+3,72+3,75+3,73+3,69+3,69+3,69+3,73+3,19+3
208333,E. Can,Emre Can,"CB, CDM, CM",82,82,21000000,60000,31,1/12/1994,186,86,19.0,Bundesliga,22.0,Borussia Dortmund,SUB,23.0,,2/18/2020,2026.0,21,Germany,,,Right,4,3,3,Stocky (185+),35700000.0,"#Tackling , #Strength","Bruiser +, Pinged Pass, Long Ball Pass, Slide Tackle, Press Proven",77.0,76.0,72.0,74.0,82.0,84.0,63,71,82,77,69,73,77,64,74,75,67,85,65,79,72,85,81,76,86,78,91,78,70,69,85,83,79,86,85,14,8,8,13,11,,76+3,76+3,76+3,73+0,75+0,75+0,75+0,73+0,74+3,74+3,74+3,73+3,75+3,75+3,75+3,73+3,77+3,79+3,79+3,79+3,77+3,78+3,82+0,82+0,82+0,78+3,19+3
228251,L. Pellegrini,Lorenzo Pellegrini,"CAM, CM",80,80,20500000,63000,29,6/19/1996,186,77,31.0,Serie A,52.0,Roma,SUB,7.0,,7/1/2017,2026.0,27,Italy,RES,26.0,Right,4,3,3,Normal (185+),34900000.0,,"Finesse Shot, Press Proven",75.0,77.0,80.0,80.0,73.0,73.0,74,76,74,84,74,78,74,79,80,84,76,74,79,79,72,79,81,77,70,76,74,69,77,83,80,78,73,74,72,12,7,10,13,11,,77+3,77+3,77+3,79+0,79+0,79+0,79+0,79+0,80+0,80+0,80+0,79+1,80+0,80+0,80+0,79+1,76+3,77+3,77+3,77+3,76+3,75+3,74+3,74+3,74+3,75+3,18+3
240950,Pedro Gonçalves,Pedro António Pereira Gonçalves,"CAM, LM, CM",83,83,38500000,32000,27,6/28/1998,173,78,308.0,Primeira Liga,237.0,Sporting CP,LM,8.0,,8/18/2020,2027.0,38,Portugal,SUB,19.0,Right,4,4,3,Normal (170-185),77000000.0,,"Finesse Shot, Dead Ball, Incisive Pass, Tiki Taka, Whipped Pass, Inventive, Technical",77.0,82.0,83.0,84.0,63.0,68.0,83,84,59,85,79,84,82,81,80,84,79,76,82,83,78,78,72,81,62,83,64,71,85,84,82,85,63,65,48,15,11,15,7,8,,79+3,79+3,79+3,83+0,83+0,83+0,83+0,83+0,83+0,83+0,83+0,83+0,82+1,82+1,82+1,83+0,74+3,74+3,74+3,74+3,74+3,71+3,66+3,66+3,66+3,71+3,18+3
223334,Joelinton,Joelinton Cassio Apolinário de Lira,"CM, LW, LM",82,82,30500000,140000,28,8/14/1996,186,81,13.0,Premier League,13.0,Newcastle United,LCM,7.0,,7/23/2019,2028.0,54,Brazil,,,Right,3,3,3,Stocky (185+),58000000.0,#Strength,"Aerial Fortress, Press Proven, Relentless, Bruiser, Enforcer",74.0,73.0,77.0,81.0,82.0,90.0,73,75,82,84,60,83,62,38,79,83,69,78,68,85,66,84,90,89,90,63,91,84,79,80,61,83,79,84,77,9,13,8,13,13,,80+2,80+2,80+2,78+0,80+0,80+0,80+0,78+0,80+2,80+2,80+2,80+2,82+0,82+0,82+0,80+2,81+1,83+-1,83+-1,83+-1,81+1,81+1,84+-2,84+-2,84+-2,81+1,20+3
