transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,units_sold,gross_revenue_usd,discount_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-111125,2023,4,2,New Zealand,NZL,Oceania,PC,Standard Edition,Digital,513,7530.84,2.1,170,343,47415,2792,32706,14709,32706,14.8,47.3,0,None,0,4.52,11,3.7,NZD,1.6406,98,13.22,4.92,46635.44,Legacy,43.4,56.6,Spring,None,Action-Adventure,PC
GTA5-101884,2015,4,2,Cambodia,KHM,Asia,PC,Standard Edition,Digital,58,Lost,3.3,28,30,3352,172,2378,974,2378,14.5,43,0,None,0,4.63,3,3.67,KHR,4146.6115,98,0.12,15.37,1218.27,Growth,56.3,43.7,Spring,None,Action-Adventure,PC
GTA5-114560,2026,4,2,Greece,GRC,Europe,PS5,Standard Edition,Digital,343,Lost,16.8,77,266,21991,1700,15045,6946,15045,18.4,41.9,0,None,0,4.55,8,4.42,EUR,0.9158,98,11.1,12.72,24785.01,Growth,49.6,50.4,Spring,None,Action-Adventure,Gen9
GTA5-107411,2020,2,1,France,FRA,Europe,PS4,Legacy Edition,Digital,1118,21007.22,6,429,689,114219,9178,62881,51338,62881,16.1,50.4,0,None,0,4.84,32,2.55,EUR,0.8859,98,511.23,71.32,46667.82,Mature,41.3,58.7,Winter,None,Action-Adventure,Gen8
GTA5-102668,2015,12,4,Armenia,ARM,Asia,PC,Standard Edition,Digital,321,Lost,52.5,187,134,8382,596,4559,2925,5379,14,42.2,1,Christmas,1,4.43,6,2.24,AMD,408.8265,98,0.17,2.99,4324.12,Mature,49.3,50.7,Winter,Christmas,Action-Adventure,PC
GTA5-102645,2015,12,4,Morocco,MAR,Africa,Xbox 360,Standard Edition,Physical,407,8652.82,29.1,232,175,9553,544,5875,2655,6932,15.5,56.3,1,Christmas,1,4.48,11,3.68,MAD,10.2134,98,3.56,34.07,3629.73,Mature,44.1,55.9,Winter,Christmas,Action-Adventure,Gen7
GTA5-107314,2020,1,1,Netherlands,NLD,Europe,PC,Standard Edition,Digital,1632,20905.92,35.9,787,845,44227,2410,26608,17619,26608,15.9,35.2,1,New Year Sale,1,4.58,41,4.9,EUR,0.9113,98,90.82,18.35,55240.27,Mature,35.7,64.3,Winter,New Year Sale,Action-Adventure,PC
GTA5-104540,2017,8,3,Oman,OMN,Asia,Xbox 360,Criminal Enterprise Starter Pack,Digital,159,2693.46,43.5,84,75,6423,379,4303,2120,4303,14.9,36.5,0,Rockstar Sale,1,4.64,3,3.67,OMR,0.3817,98,2,4.21,21220.58,Mature,40.6,59.4,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-102041,2015,6,2,Greece,GRC,Europe,PS3,Premium Edition,Physical,407,7126.57,41.6,253,154,13503,729,7729,5774,7729,11.7,48.1,0,Steam Summer Sale,1,4.66,12,2.33,EUR,0.8844,98,8.77,11.29,22071.09,Growth,46.4,53.6,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-106960,2019,9,3,Ghana,GHA,Africa,Xbox One,Standard Edition,Digital,180,1834.2,49,70,110,8859,623,6485,2374,6485,16.2,59.7,0,Xbox Sale,1,4.42,3,2.14,GHS,12.2182,98,1.37,27.97,2551.21,Mature,40,60,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-110274,2022,8,3,Brazil,BRA,South America,PS5,Standard Edition,Digital,1338,Lost,45.5,429,909,49529,4450,27823,21706,27823,14.5,42,0,Rockstar Sale,1,4.42,22,2.62,BRL,5.128,98,278.83,223.22,13941.2,Launch,41,59,Summer,Rockstar Sale,Action-Adventure,Gen9
GTA5-106203,2019,1,1,Bangladesh,BGD,Asia,PC,Criminal Enterprise Starter Pack,Digital,617,Lost,43.3,249,368,12943,1119,7366,5577,7366,16.4,38.3,1,New Year Sale,1,4.48,14,3.29,BDT,109.7471,98,7.58,167.65,1765.3,Mature,37.9,62.1,Winter,New Year Sale,Action-Adventure,PC
GTA5-103871,2017,1,1,Cyprus,CYP,Europe,PS4,Standard Edition,Physical,264,Lost,49.1,119,145,8143,445,5049,3094,5049,15.9,45.2,1,New Year Sale,1,4.6,4,6.37,EUR,0.914,98,0.41,0.9,28204.23,Mature,44.7,55.3,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-103876,2017,1,1,Turkey,TUR,Europe,PC,Premium Edition,Digital,1045,17294.75,44.8,537,508,34059,2511,24751,9308,24751,16.5,44.5,1,New Year Sale,1,4.66,26,6.35,TRY,26.8285,98,61.54,79.4,12110.87,Mature,44.3,55.7,Winter,New Year Sale,Action-Adventure,PC
GTA5-105544,2018,6,2,United Arab Emirates,ARE,Asia,PC,Criminal Enterprise Starter Pack,Digital,841,Lost,32.3,408,433,43620,2589,28565,15055,28565,14.7,52.6,0,Steam Summer Sale,1,4.64,24,3.66,AED,3.6508,98,30.84,9.76,44879.43,Mature,42.5,57.5,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-101001,2014,7,3,Australia,AUS,Oceania,PS3,Standard Edition,Physical,1769,36441.4,31.3,1087,682,63479,4989,45380,18099,45380,15.6,47.6,0,Steam Summer Sale,1,4.47,25,1.46,AUD,1.5136,97.4,230.9,23.38,68584.42,Growth,48.2,51.8,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-114019,2025,11,4,Uruguay,URY,South America,PC,Standard Edition,Digital,197,Lost,59.1,57,140,9430,611,6711,2719,6711,15.9,46.3,1,Black Friday,1,4.67,4,4.59,UYU,39.3811,98,0.77,3.91,20457.79,Legacy,46.6,53.4,Autumn,Black Friday,Action-Adventure,PC
GTA5-107052,2019,10,4,Slovenia,SVN,Europe,Xbox 360,Premium Edition,Digital,202,Lost,8.7,93,109,11796,608,7308,4488,7308,15,44.6,0,None,0,4.35,3,2.52,EUR,0.9045,98,1.69,2.26,26000.22,Mature,42.7,57.3,Autumn,None,Action-Adventure,Gen7
GTA5-102822,2016,2,1,Kenya,KEN,Africa,PC,Standard Edition,Digital,200,Lost,2.1,97,103,13640,795,9876,3764,9876,17.2,39.8,0,None,0,4.52,4,2.14,KES,128.2336,98,1.91,45.51,1637.83,Mature,41.2,58.8,Winter,None,Action-Adventure,PC
GTA5-107711,2020,5,2,Fiji,FJI,Oceania,PS3,Premium Edition,Digital,51,Lost,34.9,21,30,1947,132,1342,605,1342,11.3,46.1,0,Epic Mega Sale,1,4.49,3,1.68,FJD,2.2597,98,0.03,0.98,5534.29,Mature,40,60,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-106754,2019,7,3,United Arab Emirates,ARE,Asia,PS4,Standard Edition,Digital,938,Lost,48.2,416,522,55733,4105,41360,14373,41360,16.6,58.1,0,Steam Summer Sale,1,4.69,18,2.36,AED,3.631,98,32.07,9.88,46113.23,Mature,48.7,51.3,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-113759,2025,8,3,Oman,OMN,Asia,PC,Standard Edition,Digital,544,Lost,49.5,141,403,14033,1217,9335,4698,9335,15.4,40.9,0,Rockstar Sale,1,4.7,13,0.63,OMR,0.3859,98,2.32,4.59,22575.87,Legacy,43.9,56.1,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-114760,2026,6,2,Slovenia,SVN,Europe,PS5,Standard Edition,Digital,508,3037.84,60.1,108,400,22654,1733,16004,6650,16004,17.4,42.3,0,Steam Summer Sale,1,4.67,4,2.78,EUR,0.907,98,2,2.43,28600.59,Growth,43.3,56.7,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-104082,2017,3,1,Bangladesh,BGD,Asia,Xbox 360,Standard Edition,Physical,271,3227.61,60.3,123,148,9655,498,5671,3984,5671,16.2,39.3,0,PlayStation Sale,1,4.62,7,4.68,BDT,110.053,98,6.54,164.32,1555.64,Mature,50.2,49.8,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-101827,2015,4,2,Mexico,MEX,North America,Xbox One,Standard Edition,Physical,570,17162.7,24.7,324,246,32943,2293,18874,14069,18874,14,49.4,0,None,0,4.54,5,3.88,MXN,18.544,98,102.09,125.04,11597.65,Growth,42.4,57.6,Spring,None,Action-Adventure,Gen8
GTA5-103496,2016,9,3,Philippines,PHL,Asia,PS4,Premium Edition,Physical,956,Lost,57,451,505,19381,1466,12533,6848,12533,14.5,44.9,0,Xbox Sale,1,4.36,17,4.01,PHP,56.9522,98,19.55,102.01,3327.41,Mature,44.7,55.3,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-101346,2014,11,4,Peru,PER,South America,PS4,Legacy Edition,Physical,384,7664.64,50.1,223,161,11512,712,6940,4572,6940,16.1,42.9,1,Black Friday,1,4.69,6,3.33,PEN,3.6911,91.8,4.15,30.61,7057.07,Growth,46,54,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-112386,2024,6,2,Peru,PER,South America,PC,Standard Edition,Digital,577,3017.71,65.1,183,394,13048,1122,9521,3527,9521,14.1,36,0,Steam Summer Sale,1,4.72,6,4.84,PEN,3.6629,98,6.15,33.99,9420.67,Legacy,46.4,53.6,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-108344,2020,11,4,Chile,CHL,South America,Xbox One,Criminal Enterprise Starter Pack,Digital,596,Lost,37.8,251,345,12409,973,7635,4774,7635,11.8,35.4,1,Black Friday,1,4.67,5,2.49,CLP,871.7711,98,8.73,18.52,18405.61,Legacy,46.3,53.7,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-107627,2020,4,2,Croatia,HRV,Europe,PS4,Standard Edition,Digital,225,Lost,12.8,85,140,14018,1037,10493,3525,10493,16.3,52.7,0,None,0,4.47,4,5.36,EUR,0.9048,98,1.85,4.55,15850.54,Mature,49.1,50.9,Spring,None,Action-Adventure,Gen8
GTA5-107097,2019,10,4,Australia,AUS,Oceania,PS3,Standard Edition,Physical,711,14184.45,0.2,283,428,50388,4175,29061,21327,29061,16.2,52.9,0,None,0,4.41,16,3.71,AUD,1.5242,98,254.17,24.76,71285.99,Mature,48.6,51.4,Autumn,None,Action-Adventure,Gen7
GTA5-113130,2025,1,1,Azerbaijan,AZE,Asia,PC,Standard Edition,Digital,426,Lost,33.2,131,295,13587,728,8178,5409,8178,13.6,28.8,1,New Year Sale,1,4.58,8,4.43,AZN,1.6775,98,1.97,10.83,9497,Legacy,53.1,46.9,Winter,New Year Sale,Action-Adventure,PC
GTA5-113745,2025,8,3,Norway,NOR,Europe,Xbox One,Legacy Edition,Digital,780,Lost,43.6,192,588,29251,2082,16801,12450,16801,14.5,42.7,0,Rockstar Sale,1,4.52,13,5.42,NOK,10.466,98,36.49,5.85,108279.59,Legacy,42,58,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-107285,2019,12,4,Taiwan,TWN,Asia,Xbox 360,Standard Edition,Digital,1997,24662.95,38.2,784,1213,73671,4094,43605,22173,51453,16.1,42.7,1,Christmas,1,4.56,55,4.52,TWD,32.5468,98,53.57,24.81,24096.37,Mature,52.3,47.7,Winter,Christmas,Action-Adventure,Gen7
GTA5-101027,2014,7,3,Fiji,FJI,Oceania,Xbox 360,Premium Edition,Physical,110,Lost,53.1,65,45,2395,177,1414,981,1414,13.3,32.6,0,Steam Summer Sale,1,4.36,3,4.41,FJD,2.2586,80,0.03,0.91,5070.01,Growth,46.7,53.3,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-109232,2021,9,3,Netherlands,NLD,Europe,Xbox One,Criminal Enterprise Starter Pack,Digital,1126,Lost,44.3,436,690,42500,3411,25594,16906,25594,16.7,59.2,0,Xbox Sale,1,4.45,23,3.95,EUR,0.897,98,94.6,18.69,56491.7,Legacy,43.8,56.2,Autumn,Xbox Sale,Action-Adventure,Gen8
GTA5-114182,2025,12,4,Iraq,IRQ,Asia,Xbox Series X|S,Premium Edition,Digital,305,Lost,45.1,74,231,10966,813,6473,4493,6473,13.3,37.7,1,Christmas,1,4.61,8,1.92,IQD,1299.1088,98,5.76,39.16,7663.32,Growth,51.4,48.6,Winter,Christmas,Action-Adventure,Gen9
GTA5-111393,2023,7,3,Serbia,SRB,Europe,PS4,Standard Edition,Digital,560,Lost,65.5,182,378,22733,1279,13842,8891,13842,17.7,55.7,0,Steam Summer Sale,1,4.63,10,5.09,RSD,106.3207,98,1.83,8.08,7857.95,Legacy,52.8,47.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-105198,2018,3,1,Netherlands,NLD,Europe,PC,Standard Edition,Digital,1164,24327.6,30.3,525,639,54368,3879,39057,15311,39057,18.3,49.8,0,PlayStation Sale,1,4.32,16,0.81,EUR,0.9008,98,88,17.99,54594.49,Mature,44.2,55.8,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-111394,2023,7,3,Pakistan,PAK,Asia,Xbox One,Standard Edition,Digital,459,Lost,50.8,151,308,15110,1156,9261,5849,9261,14.1,57.2,0,Steam Summer Sale,1,4.52,7,1.89,PKR,282.4103,98,14.66,204.15,2244.44,Legacy,52.9,47.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-114559,2026,4,2,Malaysia,MYS,Asia,PC,Legacy Edition,Digital,725,Lost,0.7,196,529,46832,3664,31734,15098,31734,16.6,61.3,0,None,0,4.69,10,3.41,MYR,4.5446,98,32.81,34.68,14783.46,Legacy,51.2,48.8,Spring,None,Action-Adventure,PC
GTA5-103991,2017,2,1,Qatar,QAT,Asia,Xbox 360,Standard Edition,Physical,182,4732,13.3,97,85,13911,755,9355,4556,9355,12.7,39.6,0,None,0,4.65,3,2.93,QAR,3.6638,98,8.36,2.3,94651.15,Mature,47.2,52.8,Winter,None,Action-Adventure,Gen7
GTA5-109432,2021,11,4,Estonia,EST,Europe,Xbox One,Standard Edition,Digital,465,Lost,38.5,183,282,10650,634,7405,3245,7405,14,37.6,1,Black Friday,1,4.77,8,3.2,EUR,0.8785,98,0.84,1.43,22912.45,Legacy,43.7,56.3,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-110049,2022,5,2,Austria,AUT,Europe,PS5,Premium Edition,Digital,995,7084.4,64.4,346,649,30852,2491,17628,13224,17628,15.8,36.2,0,Epic Mega Sale,1,4.66,11,4.11,EUR,0.8939,98,26.95,9.41,52644.4,Launch,50.9,49.1,Spring,Epic Mega Sale,Action-Adventure,Gen9
GTA5-109532,2021,12,4,Greece,GRC,Europe,PS4,Standard Edition,Digital,669,8248.77,38.3,247,422,29624,1979,17762,8688,20959,14.7,52.4,1,Christmas,1,4.48,11,1.14,EUR,0.9023,98,10.11,12.13,23681.85,Legacy,39.6,60.4,Winter,Christmas,Action-Adventure,Gen8
GTA5-108566,2021,2,1,Netherlands,NLD,Europe,Xbox One,Premium Edition,Digital,788,Lost,12.6,312,476,46904,4119,34516,12388,34516,16.7,52.7,0,None,0,4.63,23,3.89,EUR,0.8952,98,93.22,18.57,56024.81,Legacy,45.3,54.7,Winter,None,Action-Adventure,Gen8
GTA5-103880,2017,1,1,Hungary,HUN,Europe,PS3,Criminal Enterprise Starter Pack,Physical,409,6621.71,46,223,186,8958,747,6078,2880,6078,17.1,28.2,1,New Year Sale,1,4.49,4,3.73,HUF,359.2767,98,6.15,10.34,15476.71,Mature,43.9,56.1,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-100655,2014,3,1,Slovenia,SVN,Europe,Xbox 360,Premium Edition,Physical,385,6302.45,45.4,218,167,13795,956,7617,6178,7617,12.7,42.4,0,PlayStation Sale,1,4.27,6,3.37,EUR,0.907,87.4,1.48,2.13,24172.85,Launch,41,59,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-101904,2015,4,2,Pakistan,PAK,Asia,PS4,Legacy Edition,Physical,233,7863.75,15.6,148,85,18681,1232,12193,6488,12193,15.2,40.9,0,None,0,4.58,4,3.97,PKR,281.273,98,8.95,186.54,1499.15,Growth,53,47,Spring,None,Action-Adventure,Gen8
GTA5-108004,2020,8,3,Oman,OMN,Asia,Xbox One,Standard Edition,Digital,311,5109.73,17.8,112,199,10639,633,6029,4610,6029,13.6,28.6,0,Rockstar Sale,1,4.4,4,4.83,OMR,0.3797,98,2.13,4.35,21831.57,Mature,43.4,56.6,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-100765,2014,5,2,Argentina,ARG,South America,PS3,Standard Edition,Physical,343,Lost,58.9,211,132,21775,1179,13182,8593,13182,14.4,37.3,0,Epic Mega Sale,1,4.44,5,3.14,ARS,350.3749,87.8,24.27,42.62,14827.1,Growth,44.4,55.6,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-112843,2024,10,4,Morocco,MAR,Africa,PC,Legacy Edition,Digital,443,6640.57,0,116,327,14293,921,9417,4876,9417,14.7,37.2,0,None,0,4.41,5,4.6,MAD,10.0403,98,5.27,37.53,4880.32,Legacy,43.9,56.1,Autumn,None,Action-Adventure,PC
GTA5-102487,2015,10,4,Pakistan,PAK,Asia,Xbox One,Standard Edition,Physical,255,9769.05,4.2,157,98,11854,1033,8023,3831,8023,16.5,49.2,0,None,0,4.67,3,5.77,PKR,281.106,98,9.46,187.56,1575.96,Mature,42.7,57.3,Autumn,None,Action-Adventure,Gen8
GTA5-109621,2022,1,1,Norway,NOR,Europe,PS4,Standard Edition,Digital,1410,Lost,47.2,515,895,37456,3302,24558,12898,24558,15.3,45,1,New Year Sale,1,4.48,16,2.17,NOK,10.5095,98,34.34,5.63,105886.96,Legacy,44.9,55.1,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-106628,2019,6,2,Ecuador,ECU,South America,PC,Legacy Edition,Digital,132,1917.96,27.3,65,67,5157,373,3006,2151,3006,15.1,42.7,0,Steam Summer Sale,1,4.56,3,3.7,USD,1.0117,98,1.16,17.16,7029.71,Mature,44.1,55.9,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-113430,2025,4,2,Belgium,BEL,Europe,PC,Standard Edition,Digital,704,Lost,1.2,190,514,51032,3443,28429,22603,28429,16.2,52.3,0,None,0,4.57,11,5.61,EUR,0.8986,98,38.72,12.58,50626,Legacy,50,50,Spring,None,Action-Adventure,PC
GTA5-104710,2017,10,4,Brazil,BRA,South America,PS3,Legacy Edition,Physical,460,12636.2,8.4,226,234,25841,2091,18229,7612,18229,17.5,45.5,0,None,0,4.48,11,3.69,BRL,5.034,98,248.49,211.72,13098.95,Mature,51.5,48.5,Autumn,None,Action-Adventure,Gen7
GTA5-107824,2020,6,2,Romania,ROU,Europe,Xbox One,Standard Edition,Digital,436,Lost,40.4,181,255,20098,1761,14032,6066,14032,16.2,63,0,Steam Summer Sale,1,4.6,11,3.3,RON,4.4975,98,11.75,21.15,13355.1,Mature,38.9,61.1,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-113630,2025,7,3,Canada,CAN,North America,PC,Standard Edition,Digital,1665,Lost,53.5,405,1260,78600,6784,52641,25959,52641,16.5,42.7,0,Steam Summer Sale,1,4.61,23,4.15,CAD,1.2921,98,235.49,40.13,61127.66,Legacy,43.4,56.6,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-107225,2019,12,4,Singapore,SGP,Asia,Xbox One,Standard Edition,Digital,955,Lost,45.1,450,505,27646,2201,15620,9064,18431,14.3,52.4,1,Christmas,1,4.59,16,1.62,SGD,1.3115,98,21.8,5.82,58518.54,Mature,46.2,53.8,Winter,Christmas,Action-Adventure,Gen8
GTA5-103656,2016,11,4,Italy,ITA,Europe,PS3,Legacy Edition,Digital,1312,21556.16,45.2,671,641,35310,2053,21827,13483,21827,13.6,40.8,1,Black Friday,1,4.39,21,4.79,EUR,0.8911,98,264.81,62.57,37788.27,Mature,46.1,53.9,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-110908,2023,2,1,Romania,ROU,Europe,Xbox One,Premium Edition,Digital,387,4941.99,14.8,117,270,25639,2021,17585,8054,17585,14.4,60.1,0,None,0,4.73,7,3.3,RON,4.4992,98,13.32,21.77,14703.07,Legacy,43.4,56.6,Winter,None,Action-Adventure,Gen8
GTA5-114037,2025,11,4,Turkey,TUR,Europe,PC,Standard Edition,Digital,1677,Lost,36.7,420,1257,43117,2419,29602,13515,29602,16.3,44.9,1,Black Friday,1,4.75,46,2.7,TRY,27.1798,98,81.72,87.46,14599,Legacy,49.7,50.3,Autumn,Black Friday,Action-Adventure,PC
GTA5-109572,2021,12,4,Japan,JPN,Asia,Xbox One,Legacy Edition,Digital,3662,39879.18,45.5,1254,2408,72890,5697,36407,28674,42960,16.2,41.9,1,Christmas,1,4.62,101,2.79,JPY,148.5263,98,1052.54,140.01,42713.87,Legacy,45.1,54.9,Winter,Christmas,Action-Adventure,Gen8
GTA5-101814,2015,3,1,Sri Lanka,LKA,Asia,Xbox 360,Standard Edition,Physical,181,2952.11,45.6,111,70,5722,447,4050,1672,4050,14.2,46.7,0,PlayStation Sale,1,4.4,3,1.49,LKR,318.6541,98,1.22,21.5,3537.97,Growth,39.8,60.2,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-114350,2026,2,1,Ethiopia,ETH,Africa,PS5,Standard Edition,Digital,122,Lost,12.9,31,91,8279,444,5779,2500,5779,18.6,53.4,0,None,0,4.41,3,1.62,ETB,55.4758,98,2.26,110.77,1596.26,Growth,41.4,58.6,Winter,None,Action-Adventure,Gen9
GTA5-110098,2022,6,2,Bahrain,BHR,Asia,Xbox Series X|S,Standard Edition,Digital,279,Lost,28.5,87,192,8147,503,4973,3174,4973,10.6,35.5,0,Steam Summer Sale,1,4.54,3,3.64,BHD,0.3786,98,0.87,1.44,26845.19,Launch,51.6,48.4,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-114525,2026,4,2,Saudi Arabia,SAU,Asia,PC,Standard Edition,Digital,762,Lost,0,209,553,74562,5383,53873,20689,53873,17.8,62.7,0,None,0,4.41,21,1.44,SAR,3.7477,98,74.61,34.68,28011.98,Legacy,52.9,47.1,Spring,None,Action-Adventure,PC
GTA5-110845,2023,1,1,Mexico,MEX,North America,PC,Criminal Enterprise Starter Pack,Digital,1411,13686.7,35.3,501,910,57991,4222,33272,24719,33272,15,43,1,New Year Sale,1,4.69,12,2.96,MXN,18.4061,98,137.48,136.1,14348.15,Legacy,51.9,48.1,Winter,New Year Sale,Action-Adventure,PC
GTA5-105870,2018,10,4,Germany,DEU,Europe,PS4,Premium Edition,Digital,1380,Lost,4.6,582,798,110139,6040,70907,39232,70907,16.6,52.1,0,None,0,4.75,30,2.23,EUR,0.903,98,827.74,86.26,49978.3,Mature,43.5,56.5,Autumn,None,Action-Adventure,Gen8
GTA5-105253,2018,3,1,Israel,ISR,Asia,PS4,Criminal Enterprise Starter Pack,Physical,711,Lost,42.8,316,395,25887,1338,15494,10393,15494,15.4,51.6,0,PlayStation Sale,1,4.71,14,4.7,ILS,3.7101,98,18.94,8.57,38363.99,Mature,40.9,59.1,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-108178,2020,10,4,Netherlands,NLD,Europe,Xbox 360,Standard Edition,Digital,556,10380.52,6.6,254,302,33889,1951,24693,9196,24693,17.8,52.9,0,None,0,4.39,11,3.41,EUR,0.906,98,92.78,18.5,55972.65,Legacy,38.2,61.8,Autumn,None,Action-Adventure,Gen7
GTA5-113850,2025,9,3,Saudi Arabia,SAU,Asia,Xbox Series X|S,Premium Edition,Digital,1192,Lost,58.3,276,916,38650,3380,28437,10213,28437,17.9,49,0,Xbox Sale,1,4.53,25,3.05,SAR,3.7191,98,75.65,34.46,28584.04,Growth,49.1,50.9,Autumn,Xbox Sale,Action-Adventure,Gen9
GTA5-108407,2020,12,4,Myanmar,MMR,Asia,PS4,Standard Edition,Digital,285,Lost,36,100,185,4774,319,2958,1816,2958,13.3,35.2,1,Christmas,1,4.65,3,2.78,MMK,2130.4197,98,1.07,57.79,1923.21,Legacy,45.8,54.2,Winter,Christmas,Action-Adventure,Gen8
GTA5-101237,2014,9,3,Czech Republic,CZE,Europe,PS3,Standard Edition,Physical,620,8407.2,54.8,351,269,16206,1110,11734,4472,11734,16,39.4,0,Xbox Sale,1,4.46,17,4.25,CZK,22.715,97,10.5,10.69,20471.67,Growth,52.9,47.1,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-112510,2024,7,3,Ukraine,UKR,Europe,PC,Standard Edition,Digital,707,Lost,46.8,206,501,21105,1843,12770,8335,12770,15.4,38.9,0,Steam Summer Sale,1,4.54,11,4.32,UAH,38.3142,98,9.1,51.03,5572.77,Legacy,54.2,45.8,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-102738,2016,1,1,Morocco,MAR,Africa,PS4,Criminal Enterprise Starter Pack,Physical,589,Lost,36.7,305,284,13783,959,7629,6154,7629,14.9,41.9,1,New Year Sale,1,4.65,6,0.1,MAD,10.0061,98,3.59,34.1,3651.29,Mature,49.2,50.8,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-104677,2017,9,3,Ethiopia,ETH,Africa,PC,Standard Edition,Digital,169,2629.64,48.1,78,91,8558,641,5429,3129,5429,15.6,44.2,0,Xbox Sale,1,4.64,3,4.87,ETB,54.9752,98,1.2,101.03,925.25,Mature,48.1,51.9,Autumn,Xbox Sale,Action-Adventure,PC
GTA5-101433,2014,11,4,Colombia,COL,South America,Xbox One,Standard Edition,Physical,478,10625.94,44.4,276,202,12522,865,9070,3452,9070,13,49.4,1,Black Friday,1,4.6,5,4.36,COP,3994.7284,95,11.81,47.95,8548.54,Growth,40,60,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-110254,2022,7,3,Slovenia,SVN,Europe,PS4,Standard Edition,Digital,466,Lost,49.9,160,306,16244,936,10694,5550,10694,13.5,47.7,0,Steam Summer Sale,1,4.46,8,4.5,EUR,0.9052,98,1.83,2.33,27257.37,Legacy,42.1,57.9,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-106014,2018,11,4,Myanmar,MMR,Asia,Xbox One,Criminal Enterprise Starter Pack,Digital,157,2218.41,29.3,74,83,4007,320,2790,1217,2790,16.4,64.9,1,Black Friday,1,4.52,4,3.06,MMK,2131.1527,98,0.93,56.49,1724.03,Mature,56,44,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-104096,2017,3,1,Slovakia,SVK,Europe,PS4,Standard Edition,Physical,311,Lost,44.7,147,164,13981,721,8656,5325,8656,15,45.5,0,PlayStation Sale,1,4.97,8,2.94,EUR,0.9099,98,2.89,5.65,19952.36,Mature,50.2,49.8,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-101347,2014,11,4,Uruguay,URY,South America,PS4,Premium Edition,Physical,242,6657.42,31.2,126,116,4823,418,2656,2167,2656,12.9,44.9,1,Black Friday,1,4.68,4,2.08,UYU,40.2449,97.6,0.58,3.47,17482.56,Growth,40.4,59.6,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-101450,2014,12,4,Germany,DEU,Europe,Xbox 360,Standard Edition,Physical,4000,90560,24.5,2525,1475,67508,5961,46576,20932,46576,17.4,39.4,1,Christmas,1,4.67,50,3.16,EUR,0.9122,98,755.8,82.72,47587.8,Growth,48.6,51.4,Winter,Christmas,Action-Adventure,Gen7
GTA5-101376,2014,11,4,Turkey,TUR,Europe,Xbox One,Standard Edition,Physical,1749,38180.67,45.4,1080,669,24884,1555,17649,7235,17649,16.9,39.6,1,Black Friday,1,4.39,49,4.15,TRY,26.875,96.6,57.51,77.54,11588.87,Growth,49.5,50.5,Autumn,Black Friday,Action-Adventure,Gen8
