ID,Age,Sex,EducationLevel,Country,Background,EmotionalStabilityScore,SocialEnergyScore,OpennessScore,CooperationScore,SelfDisciplineScore,ImpulseControlScore,NoveltySeekingScore,Marijuana,LSD,Mushroom,Psychotropic,Ex
706,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.34799,-1.09207,-0.45174,1.81866,0.41594,-1.37983,0.40148,1,0,0,0,0
707,-0.95197,-0.48246,1.16365,-0.57009,-1.10702,0.31287,0.47617,1.43533,1.11406,0.12331,1.29221,0.40148,2,0,0,0,0
708,-0.07854,0.48246,1.98437,0.96082,-0.31685,-0.58016,0.00332,1.43533,-0.91699,0.93949,0.19268,-0.52593,0,0,0,0,0
709,1.09449,0.48246,-0.61113,0.96082,0.1144,-0.58016,-0.43999,-0.01928,0.13136,-0.40581,1.86203,-0.84637,1,0,0,0,0
710,1.09449,0.48246,0.45468,-0.28519,-0.31685,-3.15735,-1.09207,-0.17779,-0.60633,0.58489,-0.71126,-0.52593,0,0,0,0,0
711,0.49788,0.48246,1.98437,0.96082,-0.31685,-0.58016,-0.15487,0.14143,-0.01729,-0.52745,-0.21712,-0.21575,0,0,0,0,0
712,0.49788,0.48246,-0.61113,-0.57009,0.1144,1.60383,-0.94779,1.43533,0.28783,-0.65253,-0.21712,0.07987,1,0,0,0,1
713,-0.07854,0.48246,-1.22751,0.96082,-0.31685,-0.34799,0.00332,-1.55521,0.13136,0.41594,0.52975,1.2247,0,0,0,0,0
714,-0.95197,0.48246,-0.61113,-0.57009,0.1144,1.02119,0.47617,0.88309,-0.01729,1.13407,-0.21712,1.2247,1,1,0,0,1
715,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.62967,-0.15487,-0.01928,0.28783,-0.27607,-0.71126,0.40148,0,0,0,0,0
716,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.52135,0.96248,-0.58331,2.23427,2.04506,-0.71126,-0.21575,0,0,0,0,0
717,-0.07854,-0.48246,-0.61113,-0.57009,-1.10702,0.52135,-0.30033,1.06238,-0.30172,-0.89891,0.88113,1.92173,2,1,1,0,0
718,2.59171,-0.48246,-2.43591,0.96082,-0.31685,0.13606,-0.80615,-2.63199,-0.30172,-0.78155,0.52975,-1.54858,0,0,0,0,0
719,1.09449,0.48246,-1.43719,0.96082,-0.31685,-1.05308,-0.80615,-0.84732,0.28783,0.93949,-1.37983,-2.07848,0,0,0,0,0
720,0.49788,-0.48246,-1.7379,-0.57009,-0.31685,-0.46725,-1.23177,-0.45174,0.43852,-0.14277,-0.21712,-0.84637,0,0,0,2,0
721,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.32828,0.00332,-0.71727,0.13136,0.93949,-0.71126,0.40148,0,0,0,0,0
722,1.82213,-0.48246,1.16365,0.96082,-0.31685,0.31287,-0.94779,0.7233,-0.91699,0.58489,-1.37983,-0.84637,0,0,0,0,0
723,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-0.24649,0.63779,-1.42424,0.13136,0.7583,1.29221,0.07987,0,0,0,0,0
724,-0.07854,-0.48246,0.45468,0.96082,0.1144,0.04257,-1.7625,-0.31776,0.13136,0.41594,-1.37983,-0.21575,1,0,0,0,0
725,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.55078,-0.80615,-1.27553,1.2861,0.12331,-1.37983,-0.52593,0,0,0,0,0
726,-0.07854,-0.48246,0.45468,-0.57009,-1.10702,1.8399,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,2,2,0,1,2
727,-0.07854,0.48246,0.45468,0.96082,0.1144,-1.05308,0.00332,0.88309,0.94156,-0.52745,-1.37983,0.07987,1,0,0,0,0
728,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.31287,1.93886,-0.01928,0.76096,1.30612,-1.37983,-0.84637,0,0,0,0,0
729,-0.07854,-0.48246,-0.05921,-0.57009,-1.10702,-0.46725,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,2,1,1,2,0
730,1.82213,-0.48246,-2.43591,-0.57009,0.1144,-0.79151,0.32197,1.06238,0.13136,-0.65253,0.52975,-0.52593,1,0,0,0,0
731,-0.95197,0.48246,0.45468,-0.28519,-1.10702,-1.69163,0.32197,2.44904,0.43852,-1.64101,0.19268,-0.21575,2,0,0,0,0
732,-0.07854,0.48246,-1.22751,-0.28519,-0.31685,-1.1943,-1.23177,-0.84732,0.76096,-1.0145,0.19268,-1.18084,0,0,0,0,0
733,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.79151,2.127,1.65653,0.76096,0.7583,0.88113,0.40148,0,0,0,0,0
734,-0.07854,0.48246,-0.61113,0.96082,-0.31685,0.31287,1.58487,0.58331,0.13136,0.41594,1.29221,1.92173,0,0,0,0,0
735,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.67825,1.93886,-1.11902,1.2861,-0.14277,1.86203,0.7654,0,0,0,0,0
736,-0.95197,0.48246,-1.22751,-0.57009,-0.31685,2.127,-0.30033,0.14143,-1.47955,-0.65253,0.88113,1.2247,2,1,1,2,2
737,-0.95197,0.48246,-0.61113,-0.57009,0.1144,0.62967,-2.72827,-1.97495,-0.01729,-1.38502,0.52975,-0.84637,1,0,0,0,1
738,1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.34799,0.47617,-1.42424,-0.91699,-0.52745,-0.71126,0.07987,0,0,0,0,0
739,-0.95197,0.48246,-0.61113,0.96082,-1.10702,1.37297,0.96248,0.7233,0.28783,-0.27607,0.52975,0.07987,2,0,0,0,1
740,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-0.58016,0.63779,0.7233,-0.60633,-0.52745,0.19268,0.07987,2,0,0,0,0
741,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.34799,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.84637,0,0,0,0,0
742,0.49788,-0.48246,0.45468,0.96082,-0.31685,1.49158,-0.43999,0.29338,-2.21844,-0.65253,0.88113,0.40148,1,0,0,0,1
743,1.09449,-0.48246,1.16365,0.96082,0.1144,-0.67825,-0.30033,-0.01928,-0.30172,-0.40581,1.29221,-0.21575,1,0,0,0,0
744,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.00332,-0.58331,-0.91699,0.7583,0.52975,0.40148,2,0,0,0,0
745,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-1.05308,-0.57545,0.88309,0.43852,-0.52745,0.52975,1.2247,2,1,2,1,0
746,1.09449,0.48246,0.45468,0.24923,-1.10702,-2.05048,-0.30033,1.06238,1.61108,-0.00665,-0.71126,0.07987,2,0,0,0,0
747,-0.07854,-0.48246,0.45468,-0.57009,-1.10702,-0.34799,-0.15487,1.24033,-2.07848,0.93949,0.52975,-0.52593,2,0,0,0,0
748,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-1.05308,0.80523,0.88309,0.94156,0.41594,-0.21712,0.7654,2,2,1,0,0
749,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.41667,-0.30033,-1.68062,1.2861,1.46191,-1.37983,-1.18084,0,0,0,0,0
750,-0.95197,-0.48246,-1.43719,-0.57009,-1.10702,0.73545,-1.23177,0.58331,-0.60633,-0.40581,0.52975,0.40148,2,0,1,2,1
751,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.05308,-0.57545,-0.97631,0.59042,-0.14277,-1.37983,-2.07848,0,0,0,0,0
752,0.49788,-0.48246,-0.05921,0.24923,0.1144,1.02119,0.47617,0.29338,-0.60633,0.7583,0.52975,0.40148,1,0,0,2,1
753,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.05188,0.96248,-0.97631,0.13136,0.58489,0.52975,0.7654,1,0,0,0,0
754,0.49788,-0.48246,-1.7379,0.96082,-0.31685,-1.05308,1.93886,-0.84732,-0.30172,1.63088,0.19268,-0.52593,0,0,0,0,0
755,2.59171,-0.48246,-0.05921,0.96082,-0.31685,-0.24649,0.16767,0.29338,-1.34289,1.46191,-1.37983,-0.84637,0,0,0,0,0
756,-0.07854,0.48246,1.16365,0.24923,0.1144,0.91093,-0.94779,0.7233,-0.01729,2.04506,-0.21712,-1.18084,1,1,1,1,1
757,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.49158,-1.09207,-0.01928,0.28783,0.58489,-1.37983,-1.54858,2,1,1,0,1
758,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.34799,1.2861,-1.27553,-0.15487,1.46191,-1.37983,-2.07848,0,0,0,0,0
759,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.69163,0.00332,-0.31776,0.59042,0.41594,0.19268,0.7654,0,0,0,0,0
760,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,1.02119,1.2861,-0.31776,-0.15487,-0.52745,0.19268,0.40148,2,0,1,2,1
761,-0.95197,0.48246,-0.61113,-0.28519,-1.10702,-0.14882,0.80523,1.65653,-1.21213,-2.30408,-0.21712,0.7654,2,1,1,0,0
762,1.82213,0.48246,0.45468,-0.57009,-1.10702,0.62967,0.80523,0.88309,1.61108,0.93949,-0.21712,0.07987,2,0,0,1,0
763,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,-0.05188,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.84637,2,1,1,1,0
764,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,-0.92104,-1.7625,-0.45174,0.28783,-0.40581,-0.71126,-0.52593,1,0,0,0,0
765,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.13606,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,0,0,0,0,0
766,2.59171,0.48246,1.16365,0.96082,-0.31685,-0.92104,-1.09207,-0.45174,-0.45321,0.25953,-0.21712,-1.54858,0,0,0,0,0
767,0.49788,0.48246,0.45468,-0.57009,-0.31685,-1.05308,0.47617,2.15324,-0.45321,-0.14277,0.88113,1.2247,0,0,0,0,0
768,0.49788,0.48246,1.16365,-0.57009,-1.10702,-1.1943,1.93886,0.88309,-0.45321,1.81175,-0.71126,0.07987,2,0,0,0,0
769,-0.07854,-0.48246,1.98437,0.21128,-1.10702,0.62967,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,2,0,0,0,1
770,-0.95197,0.48246,-0.61113,-0.57009,0.1144,0.41667,0.32197,0.58331,1.11406,0.25953,-0.71126,-0.52593,1,0,1,1,0
771,1.82213,-0.48246,-1.7379,-0.57009,-1.10702,1.49158,-0.30033,-0.17779,0.76096,0.41594,-0.21712,-0.21575,2,0,0,0,1
772,1.82213,-0.48246,0.45468,0.96082,-0.31685,-1.05308,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,0,0,0,0,0
773,-0.95197,-0.48246,0.45468,-0.28519,-1.10702,-1.86962,1.11406,0.7233,-0.30172,1.30612,-0.21712,0.40148,2,1,1,0,0
774,-0.07854,-0.48246,0.45468,0.96082,0.1144,0.04257,-0.30033,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,1,0,0,0,0
775,-0.95197,0.48246,0.45468,-0.57009,-1.10702,-1.43907,-0.30033,0.88309,1.2861,-0.00665,0.88113,0.07987,2,1,1,0,0
776,0.49788,-0.48246,-1.22751,-0.57009,-1.10702,-1.86962,-1.37639,-0.97631,-0.30172,-0.52745,-0.71126,0.40148,2,0,0,0,0
777,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.24649,0.96248,0.14143,-1.07533,-0.65253,1.29221,1.92173,0,0,0,0,0
778,-0.07854,-0.48246,-1.7379,0.96082,-1.10702,0.82562,1.74091,0.88309,1.2861,0.41594,0.52975,1.92173,2,0,0,0,1
779,-0.07854,0.48246,0.45468,0.24923,0.1144,1.02119,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,1,0,1,0,1
780,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,1.8399,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,2,1,0,1,2
781,-0.95197,0.48246,-1.22751,0.21128,-1.10702,-0.34799,-0.43999,0.44585,0.43852,-1.0145,-0.71126,0.40148,2,0,0,1,0
782,-0.07854,0.48246,-1.22751,0.96082,-0.31685,-0.34799,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637,0,0,0,0,0
783,1.09449,0.48246,-0.05921,0.96082,-0.31685,-2.05048,-0.43999,0.7233,-0.01729,0.25953,-0.21712,-0.21575,0,0,0,0,0
784,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,-0.15487,-0.01928,0.76096,0.58489,-0.21712,-0.52593,0,0,0,0,0
785,-0.07854,-0.48246,0.45468,0.96082,-0.31685,0.31287,1.45421,0.44585,1.2861,0.93949,-0.21712,0.07987,0,0,0,0,0
786,0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.52135,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,0,0,0,0,0
787,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,1,1,1,1,1
788,2.59171,0.48246,-1.7379,0.96082,-0.31685,-0.58016,-1.7625,-2.8595,-1.47955,0.25953,0.52975,-2.07848,0,0,0,0,0
789,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.34799,-0.57545,0.7233,-1.6209,0.41594,-0.21712,0.40148,0,0,0,1,0
790,-0.95197,-0.48246,-1.22751,0.96082,0.1144,1.23461,0.00332,2.15324,0.13136,-1.5184,1.29221,0.7654,1,1,1,2,1
791,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-0.58016,-0.15487,1.65653,0.13136,0.25953,0.52975,1.92173,2,0,0,1,0
792,-0.07854,0.48246,-1.7379,0.96082,-1.10702,0.13606,1.58487,0.44585,0.94156,0.12331,-0.21712,0.07987,2,0,0,0,0
793,-0.07854,0.48246,0.45468,-0.09765,-0.31685,0.04257,-0.69509,1.24033,0.94156,0.41594,0.52975,0.7654,0,0,0,0,0
794,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.00332,1.06238,1.81866,-0.40581,-0.21712,-0.21575,0,0,0,0,0
795,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.47617,-0.97631,0.43852,-0.14277,0.52975,-0.21575,0,0,0,0,0
796,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.52135,-1.09207,-0.01928,-0.45321,-0.40581,1.29221,0.7654,0,0,0,0,0
797,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.92104,-0.57545,-0.01928,-0.15487,-0.14277,-1.37983,-1.18084,0,0,0,0,0
798,1.09449,0.48246,-1.22751,0.24923,-0.31685,-0.46725,1.11406,-0.31776,1.11406,0.12331,-2.55524,-0.84637,0,0,0,0,0
799,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.58016,1.74091,-0.17779,0.28783,0.58489,0.52975,0.7654,0,0,0,0,0
800,1.82213,0.48246,0.45468,0.96082,-0.31685,0.52135,0.00332,0.44585,1.2861,0.12331,0.19268,0.07987,0,0,0,0,0
801,1.09449,0.48246,-0.05921,0.24923,-1.10702,-1.05308,-1.23177,-0.31776,-0.30172,-0.52745,-0.21712,-0.21575,2,0,0,0,0
802,-0.95197,0.48246,-1.22751,0.96082,0.1144,-2.21844,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,1,0,0,0,0
803,-0.95197,-0.48246,0.45468,-0.09765,0.1144,1.23461,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,1,1,1,1,1
804,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.41667,-0.69509,-1.68062,0.28783,-0.00665,-1.37983,-0.84637,0,0,0,0,0
805,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.73545,0.80523,0.88309,-0.15487,-0.27607,1.29221,1.2247,2,1,1,1,1
806,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.31287,0.96248,-1.27553,2.23427,2.04506,-1.37983,-2.07848,0,0,0,0,0
807,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.47617,-0.17779,0.94156,0.25953,0.19268,-0.21575,0,0,0,0,0
808,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.69163,-0.15487,-2.21069,-0.60633,1.46191,-1.37983,-2.07848,0,0,0,0,0
809,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.79151,-0.30033,-1.11902,0.59042,1.63088,-0.21712,-0.52593,0,0,0,0,0
810,-0.95197,-0.48246,-1.22751,0.96082,-1.10702,0.91093,0.47617,0.44585,0.59042,-0.00665,0.19268,0.40148,2,0,1,1,1
811,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.60383,1.74091,0.29338,1.11406,0.41594,-0.21712,-0.21575,2,0,1,0,1
812,0.49788,-0.48246,-0.05921,0.24923,-1.10702,-0.79151,0.16767,-0.45174,-0.01729,1.81175,1.29221,1.92173,2,0,0,0,0
813,-0.95197,-0.48246,0.45468,-0.57009,0.1144,1.37297,-1.7625,0.88309,-0.45321,-2.04506,-0.21712,0.40148,1,1,0,1,1
814,-0.07854,-0.48246,-1.22751,-0.28519,-1.10702,0.04257,-1.6334,1.06238,-0.76096,-1.38502,-0.71126,-1.18084,2,0,0,0,0
815,1.09449,0.48246,-1.7379,0.96082,-0.31685,-0.58016,-0.30033,-1.27553,-0.15487,0.58489,0.88113,0.40148,0,0,0,0,0
816,-0.07854,0.48246,-0.61113,-0.28519,-1.10702,1.37297,-0.30033,0.44585,-1.21213,-1.0145,0.19268,0.7654,2,1,0,0,1
817,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.86962,0.63779,0.29338,0.13136,0.41594,-1.37983,-0.84637,0,0,0,0,0
818,1.09449,0.48246,-1.7379,0.96082,-0.31685,0.13606,0.32197,-1.42424,0.43852,2.33337,-0.71126,-1.18084,0,0,0,0,0
819,-0.07854,-0.48246,-0.05921,-0.28519,-1.10702,0.73545,1.11406,-0.01928,0.43852,-0.14277,0.88113,0.7654,2,0,0,0,1
820,-0.95197,0.48246,-0.61113,-0.28519,-0.31685,-0.05188,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987,0,0,0,0,0
821,0.49788,-0.48246,-0.05921,0.96082,-1.10702,0.41667,-0.15487,-0.01928,1.81866,-0.65253,-0.21712,-1.18084,2,0,0,0,0
822,-0.07854,-0.48246,1.16365,-0.28519,-1.10702,0.52135,-1.37639,0.44585,-0.45321,-0.52745,0.19268,0.7654,2,1,1,1,1
823,2.59171,-0.48246,-0.61113,-0.57009,0.1144,-0.24649,-0.15487,2.44904,0.94156,-0.65253,-0.21712,0.07987,1,0,0,0,0
824,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,2.127,0.47617,0.44585,0.43852,0.41594,-0.71126,-0.52593,1,1,1,0,2
825,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,0.04257,-0.43999,1.43533,-0.30172,-1.13788,1.29221,1.2247,2,1,0,1,0
826,0.49788,0.48246,-0.05921,-0.57009,-1.10702,0.13606,-2.72827,0.29338,1.2861,-0.78155,-0.21712,-0.21575,2,0,0,0,0
827,-0.95197,0.48246,0.45468,0.96082,-0.31685,-1.05308,1.58487,-0.71727,0.76096,1.30612,0.19268,-0.52593,0,0,0,0,0
828,0.49788,-0.48246,-0.61113,0.96082,0.1144,-0.46725,0.47617,-0.01928,0.13136,0.12331,-0.21712,0.07987,1,0,0,0,0
829,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.58016,0.32197,-1.11902,-0.15487,-0.65253,0.19268,-0.21575,0,0,0,0,0
830,-0.07854,0.48246,1.16365,0.96082,0.1144,0.04257,-0.57545,0.58331,0.43852,-1.0145,1.86203,0.7654,1,0,0,0,0
831,1.09449,-0.48246,1.98437,0.96082,-0.31685,0.22393,1.74091,0.88309,0.94156,1.81175,-0.21712,-0.52593,0,0,0,0,0
832,-0.95197,-0.48246,-0.05921,0.96082,-1.10702,2.127,1.2861,1.06238,-0.01729,-0.40581,0.52975,0.07987,2,2,1,2,2
833,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.13606,0.16767,-0.84732,0.59042,0.7583,-0.21712,-0.21575,0,0,0,0,0
834,-0.07854,-0.48246,-1.7379,-0.28519,-1.10702,-0.46725,-0.57545,0.88309,0.43852,-0.78155,-0.21712,0.07987,2,0,0,0,0
835,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.58016,1.11406,0.88309,-1.07533,1.46191,-0.21712,-0.52593,0,0,0,1,0
836,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,-0.30033,-0.31776,-0.45321,1.63088,-1.37983,-0.84637,0,0,0,0,0
837,1.09449,0.48246,-0.61113,0.96082,-0.31685,-1.55078,-0.30033,-1.27553,0.76096,-0.89891,-1.37983,-1.54858,0,0,0,0,0
838,-0.95197,-0.48246,-1.22751,-0.28519,-1.10702,1.60383,0.00332,0.44585,-0.91699,-1.92173,0.19268,1.2247,2,1,1,0,1
839,-0.95197,-0.48246,-1.22751,0.21128,-1.10702,0.82562,0.32197,0.14143,-0.76096,-0.65253,0.88113,1.2247,2,0,0,1,1
840,1.82213,-0.48246,1.98437,0.96082,-0.31685,-0.34799,0.00332,-0.01928,0.28783,-0.00665,0.52975,-0.84637,0,0,0,0,0
841,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.31287,-0.57545,-1.27553,0.94156,0.93949,-1.37983,-2.07848,0,0,0,0,0
842,-0.95197,-0.48246,-0.05921,-0.57009,-1.10702,1.13281,-0.57545,-0.01928,-1.47955,-2.90161,1.86203,1.2247,2,0,0,1,1
843,-0.07854,0.48246,-1.43719,-0.57009,-1.10702,-0.14882,-2.5383,-0.58331,-2.21844,-3.15735,1.86203,1.2247,2,0,0,0,0
844,1.09449,0.48246,1.98437,0.96082,-0.31685,-1.32828,0.16767,0.29338,-0.01729,0.93949,-1.37983,-2.07848,0,0,0,0,0
845,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.32197,0.29338,0.76096,-0.65253,0.19268,-0.21575,0,0,0,0,0
846,1.09449,-0.48246,-1.7379,0.96082,-1.10702,-0.14882,-0.80615,-0.31776,-0.15487,-0.65253,0.19268,-0.84637,2,0,0,0,0
847,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,-0.14882,0.47617,-0.17779,-0.76096,-1.25773,0.19268,0.07987,2,0,0,1,0
848,-0.95197,-0.48246,-0.05921,0.96082,-0.31685,1.72012,1.2861,-0.58331,-0.60633,-1.13788,1.86203,0.7654,0,0,0,2,2
849,0.49788,-0.48246,-1.43719,0.96082,-0.31685,-1.55078,-0.30033,-1.27553,0.28783,-0.14277,0.52975,0.40148,0,0,0,0,0
850,1.09449,0.48246,0.45468,0.96082,-0.31685,0.31287,-0.30033,-0.45174,1.11406,0.7583,-2.55524,-0.52593,0,0,0,0,0
851,-0.07854,0.48246,0.45468,-0.57009,-1.10702,0.73545,-1.37639,-1.27553,-1.772,-1.38502,0.52975,-0.52593,2,0,0,0,1
852,-0.95197,-0.48246,-0.61113,0.96082,-1.10702,1.72012,1.58487,0.44585,-0.30172,-0.65253,0.88113,0.7654,2,0,0,0,2
853,0.49788,0.48246,1.16365,0.96082,-0.31685,0.13606,-0.15487,-1.97495,-0.15487,-1.0145,0.88113,0.40148,0,0,0,0,0
854,1.09449,-0.48246,-1.43719,0.96082,-0.31685,-0.34799,-1.09207,-1.68062,0.28783,-0.78155,-0.71126,0.07987,0,0,0,0,0
855,-0.95197,0.48246,0.45468,0.96082,-1.10702,0.82562,0.32197,-0.01928,-0.60633,0.7583,-0.71126,0.40148,2,1,0,1,1
856,-0.95197,0.48246,0.45468,-0.28519,-1.10702,0.82562,-1.23177,1.06238,-2.07848,-0.52745,1.29221,1.2247,2,1,0,0,1
857,0.49788,-0.48246,-1.22751,0.96082,0.1144,1.23461,-1.6334,-1.97495,0.94156,0.41594,0.52975,0.07987,1,0,0,0,1
858,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.3436,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,2,1,0,1,0
859,-0.95197,0.48246,-0.05921,-0.57009,-1.10702,-0.46725,0.63779,0.14143,-0.30172,0.7583,1.29221,-0.52593,2,0,1,0,0
860,1.09449,-0.48246,-0.05921,0.21128,-1.10702,0.52135,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987,2,0,0,2,0
861,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.24649,-0.43999,0.29338,0.13136,-0.00665,0.19268,-0.84637,0,0,0,0,0
862,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-1.86962,-0.30033,-1.27553,1.11406,-0.52745,-1.37983,-2.07848,0,0,0,0,0
863,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.31287,-0.80615,-0.58331,-0.45321,-0.27607,-0.71126,-0.52593,0,0,0,0,0
864,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.05308,-0.43999,-0.45174,1.81866,0.25953,-1.37983,-0.52593,0,0,0,0,0
865,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.46725,-1.37639,-1.11902,0.59042,0.25953,-1.37983,-2.07848,0,0,0,0,0
866,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,0,0,0,0,0
867,-0.95197,0.48246,-0.61113,-0.57009,0.1144,0.31287,0.47617,-0.17779,-0.91699,1.30612,-0.21712,0.07987,1,0,0,0,0
868,-0.95197,-0.48246,0.45468,0.96082,-0.31685,-0.79151,0.63779,-0.31776,-0.76096,-0.40581,-1.37983,-0.52593,2,0,0,0,0
869,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.62967,-0.30033,0.58331,-0.91699,-0.89891,0.88113,0.7654,2,0,0,1,1
870,-0.95197,0.48246,0.45468,0.96082,-0.22166,-0.46725,-0.15487,-0.84732,-0.76096,1.30612,-0.71126,-0.21575,0,0,0,0,0
871,-0.95197,-0.48246,0.45468,0.96082,-0.31685,0.04257,0.32197,-1.42424,-0.60633,1.81175,-0.21712,0.07987,0,0,0,0,0
872,-0.95197,-0.48246,-0.05921,0.96082,-1.10702,-0.24649,0.00332,-1.68062,-0.15487,0.25953,0.88113,0.7654,2,0,0,2,0
873,-0.95197,0.48246,-1.22751,-0.57009,-1.10702,1.60383,0.16767,1.06238,-0.45321,-0.14277,0.19268,0.07987,2,1,1,1,1
874,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.04257,-1.23177,-0.01928,0.76096,0.12331,-0.71126,-0.84637,0,0,0,0,0
875,1.09449,0.48246,1.16365,0.96082,-0.31685,0.04257,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,0,0,0,0,0
876,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.23461,0.96248,1.65653,-0.01729,-0.14277,1.29221,0.7654,2,1,1,2,1
877,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,0.41667,0.80523,0.88309,-0.45321,1.30612,0.19268,-0.52593,2,0,0,0,0
878,0.49788,0.48246,1.16365,0.96082,0.1144,2.127,1.45421,-1.27553,1.61108,-0.40581,1.29221,1.2247,1,1,1,0,2
879,1.09449,0.48246,-0.05921,0.24923,-0.31685,-1.1943,0.32197,1.06238,-1.772,0.41594,1.86203,0.40148,0,0,0,0,0
880,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,1.11406,0.7233,0.13136,-1.0145,1.86203,1.2247,2,0,1,1,1
881,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.47617,-0.17779,2.75696,1.13407,-0.71126,-0.84637,0,0,0,0,0
882,1.82213,-0.48246,-1.7379,0.96082,-0.31685,0.82562,1.11406,-0.58331,-1.07533,-1.13788,1.29221,1.2247,0,0,0,1,1
