lat,long,area,price,age,total_floors,floor_number,rooms,document_type,cooling_type,monthly_levy,has_master_bedroom,parking_type,neighbor_noise_level,distance_to_hospital_km,has_smart_home,water_pressure,exterior_style,fiber_internet,manager_present,window_type
35.67927483,51.55704951,98,44131,21,17,10,2,Cooperative,Water Cooler,2842,0,Underground,Low,4.2,0,Poor,Modern,1,1,Double-glazed
35.88358155,51.44303067,110,12673,16,18,15,3,Endowment,Split,2200,0,Doesn't have,High,11.3,0,Normal,Mixed,1,1,Double-glazed
35.74727566,51.34007197,147,29912,20,12,2,4,,Split,4410,1,Roofed,Low,6.2,0,Normal,Modern,1,1,Double-glazed
35.80057092,51.44864937,73,7748,45,2,2,2,Foundation,nan,1241,0,Doesn't have,Average,4.7,0,Normal,Mixed,1,0,Triple-glazed
35.78142383,51.46884148,230,30710,31,15,13,6,Cooperative,nan,6440,1,Courtyard,Average,6.4,0,Normal,Classic,0,1,Double-glazed
35.7703889,51.38881692,101,38131,11,6,,3,Private,Split,2525,0,Roofed,Average,5.8,0,Normal,Modern,1,1,Single-glazed
35.77528636,51.37786338,177,74758,21,11,8,4,Endowment,Water Cooler,6195,1,Courtyard,Average,8.2,0,Normal,Modern,0,1,Single-glazed
35.69313507,51.3905788,187,50575,6,2,1,5,Private,Chiller,5236,0,Roofed,High,9.5,0,Normal,Classic,0,1,Double-glazed
35.82748567,51.48196037,63,6493,21,5,4,2,Private,Chiller,,0,Roofed,Low,5.4,0,Poor,Classic,0,1,Double-glazed
35.8017024,51.40745041,181,76790,19,14,2,5,Private,Split,4525,1,Roofed,Low,7.4,0,Normal,Roman,1,1,Single-glazed
35.80569081,51.48710803,140,16926,20,2,2,4,Private,Split,2800,1,Roofed,Low,0.7,0,Normal,Modern,1,1,Single-glazed
35.7016132,51.32956464,107,20433,10,5,3,3,Private,Split,2675,0,Courtyard,High,3.8,0,Poor,Mixed,0,1,Double-glazed
35.73408222,51.46090282,103,31231,25,5,5,3,Private,Water Cooler,2060,0,Roofed,Average,2.8,0,Normal,Modern,1,0,Single-glazed
35.62304483,51.42421502,158,15221,40,18,8,5,Private,nan,2844,0,Courtyard,Average,5.5,0,Normal,Modern,0,1,Double-glazed
35.80060141,51.38270074,81,29260,17,13,,2,Private,Chiller,2268,0,Underground,Low,1.4,0,Normal,Modern,0,1,Double-glazed
35.68132095,51.43761899,150,73550,0,8,,4,Private,Chiller,5550,0,Roofed,Low,11.1,1,Excellent,Mixed,0,1,Single-glazed
35.69991783,51.4837802,204,106372,14,5,3,5,Private,Chiller,5916,1,Courtyard,Low,3.4,0,Normal,Mixed,1,0,Double-glazed
35.73089414,51.43529433,154,40063,32,8,7,4,Private,nan,4774,1,Doesn't have,Average,1.6,0,Normal,Mixed,0,1,Triple-glazed
35.72262039,51.329809,59,10002,20,14,10,1,Private,Water Cooler,,0,Roofed,Average,3.7,0,Normal,Modern,0,1,Double-glazed
35.73630424,51.43772218,189,64705,21,6,3,4,Private,Water Cooler,5292,0,Courtyard,Average,5.7,0,Normal,Mixed,0,1,Double-glazed
35.77063387,51.37052726,132,52575,12,8,6,1,Cooperative,Split,3300,1,Underground,Low,9.4,0,Excellent,Roman,1,1,Double-glazed
35.66113422,51.44739344,114,52913,1,9,,3,Private,Water Cooler,3306,0,Courtyard,Low,1.1,1,Poor,Mixed,0,1,Double-glazed
35.60297622,51.31651892,155,14875,37,4,1,4,Endowment,nan,4030,1,Roofed,High,8.4,0,Normal,Modern,0,1,Double-glazed
35.74518475,51.39956987,203,35249,29,5,4,5,Foundation,nan,6090,1,Roofed,High,7.8,0,Normal,Modern,1,0,Double-glazed
35.77690295,51.38327425,133,53053,11,19,4,3,,Water Cooler,4256,1,Underground,High,6.9,0,Excellent,Classic,1,1,Double-glazed
35.74296457,51.40628209,146,23734,26,6,4,4,,nan,4672,1,Roofed,Average,1.2,0,Excellent,Roman,0,1,Double-glazed
35.69964831,51.51598379,158,78282,2,4,3,4,Private,Water Cooler,6004,1,Courtyard,High,2.8,0,Normal,Classic,0,0,Triple-glazed
35.66445917,51.40980309,152,14530,10,10,7,4,Private,Split,4256,1,Roofed,Low,10.3,0,Normal,Modern,0,1,Double-glazed
35.71235332,51.32568712,86,15720,17,6,1,2,Private,Split,3182,0,Courtyard,High,4.1,0,Normal,Modern,0,1,Double-glazed
35.83162502,51.50758831,124,14633,50,19,10,3,Private,nan,3844,1,Doesn't have,Low,8,0,Poor,Mixed,1,1,Double-glazed
35.62956765,51.3640252,131,12156,35,2,2,3,Cooperative,nan,4716,1,Courtyard,Low,2.9,0,Excellent,Modern,0,0,Double-glazed
35.83396408,51.4296598,92,10227,30,2,2,2,,nan,2024,0,Roofed,Average,3.2,0,Normal,Classic,1,1,Double-glazed
35.82717493,51.48101554,233,31192,17,11,9,6,Cooperative,Chiller,9087,0,Roofed,Low,11.8,0,Poor,Mixed,1,1,Double-glazed
35.69394328,51.50842092,187,95826,22,5,4,5,Endowment,Water Cooler,2992,0,Roofed,High,7.9,0,Normal,Mixed,1,0,Double-glazed
35.6856099,51.44915922,124,58530,17,7,3,1,Private,Chiller,4340,1,Underground,Average,3.6,0,Normal,Roman,0,1,Single-glazed
35.76317419,51.43221915,115,35647,24,9,9,5,Private,Water Cooler,3450,0,Roofed,Average,2.5,0,Normal,Mixed,1,1,Double-glazed
35.69929555,51.41214601,140,35734,41,15,3,4,Cooperative,nan,4340,1,Courtyard,Average,11.7,0,Excellent,Classic,0,1,Double-glazed
35.71851015,51.50785825,205,106998,5,10,8,5,Cooperative,Split,7995,1,Underground,Average,8.6,0,Normal,Modern,1,1,Double-glazed
35.64611495,51.33990586,230,,20,16,1,4,Private,Split,5520,1,Roofed,Average,8.2,0,Normal,Classic,0,1,Double-glazed
35.69717015,51.40129195,85,19635,27,19,7,2,Private,nan,1870,0,Underground,High,9.2,0,Poor,Roman,1,1,Triple-glazed
35.75822469,51.38745817,145,23539,35,14,13,4,Private,nan,4640,1,Roofed,Low,1.9,0,Normal,Roman,1,1,Double-glazed
35.66488422,51.38348009,153,14645,33,11,10,4,Private,nan,4284,1,Roofed,High,11.9,0,Normal,Mixed,1,1,Double-glazed
35.74279069,51.43124766,284,105478,10,6,1,7,Power of Attorney,Split,10224,1,Roofed,Low,3.4,0,Normal,Classic,1,1,Single-glazed
35.8193006,51.38922958,101,38131,17,8,1,5,,Water Cooler,1515,0,Courtyard,Low,7.6,0,Normal,Roman,1,1,Double-glazed
35.73215174,51.38796239,89,13104,24,13,10,5,Private,Split,2047,0,Doesn't have,High,1.1,0,Normal,Mixed,0,1,Double-glazed
35.76942458,51.37356156,129,51144,24,5,4,3,Cooperative,Water Cooler,2967,1,Underground,Average,8.9,0,Excellent,Mixed,1,0,Double-glazed
35.69230141,51.45529639,58,23517,10,14,10,1,Private,Chiller,,0,Courtyard,Low,3.1,0,Poor,Roman,1,1,Double-glazed
35.62827434,51.50487431,134,64239,7,15,13,3,,Split,3082,0,Underground,High,2.3,0,Normal,Classic,0,1,Single-glazed
35.73730363,51.37055631,94,13993,8,10,8,1,Endowment,Water Cooler,2632,0,Underground,Low,10.1,0,Normal,Modern,0,1,Double-glazed
35.79502792,51.34829917,202,87602,20,2,2,5,Private,Water Cooler,6868,1,Doesn't have,High,3.9,0,Normal,Mixed,1,1,Triple-glazed
35.78692724,51.37430482,96,35877,16,5,1,2,Private,Split,3360,0,Underground,Average,11.7,0,Normal,Classic,1,0,Double-glazed
35.74851853,51.4072769,76,10842,11,12,7,2,Private,Chiller,2660,0,Underground,Low,0.8,0,Normal,Modern,1,1,Single-glazed
35.68780472,51.50661898,105,,19,16,11,3,,Chiller,1575,0,Underground,High,11.1,0,Normal,Roman,0,1,Single-glazed
35.65937024,51.45985067,189,97057,10,16,,5,Private,Split,3213,0,Courtyard,High,11.4,0,Normal,Roman,1,1,Double-glazed
35.63058777,51.38134018,285,30895,28,12,6,7,Private,nan,6840,1,Roofed,High,2,0,Normal,Roman,1,1,Double-glazed
35.73925877,51.46202045,175,58997,23,8,4,4,Foundation,Split,3150,0,Doesn't have,Average,5.4,0,Poor,Roman,1,1,Double-glazed
35.73282791,51.42201638,120,29699,14,6,5,4,Private,Chiller,2160,0,Courtyard,Low,5.8,0,Normal,Mixed,1,1,Double-glazed
35.6697282,51.3329457,203,44061,30,2,1,5,Private,nan,7308,1,Roofed,High,5.1,0,Normal,Roman,1,0,Double-glazed
35.63833061,51.4219544,167,16268,31,16,10,4,Private,nan,6179,1,Roofed,High,3.9,0,Poor,Mixed,1,1,Single-glazed
35.72829305,51.43457287,95,22438,11,18,1,2,Private,Split,2850,0,Doesn't have,Average,6.6,0,Poor,Roman,0,1,Double-glazed
35.79203762,51.42719577,176,59401,28,6,,4,Cooperative,nan,4752,1,Roofed,Low,1.9,0,Normal,Classic,1,1,Double-glazed
35.79586981,51.43882514,201,69665,22,4,1,5,Private,Chiller,6834,1,Roofed,Average,3.8,0,Normal,Classic,1,1,Triple-glazed
35.6508159,51.45784381,173,87283,6,4,4,5,Endowment,Chiller,5363,0,Doesn't have,Average,2.2,0,Normal,Roman,1,0,Single-glazed
35.75550688,51.51009082,151,18535,25,12,5,4,Private,Chiller,3020,1,Doesn't have,Low,11.2,0,Excellent,Modern,1,1,Double-glazed
35.7970471,51.45596544,270,37226,27,4,2,1,Private,nan,4320,1,Roofed,Low,3.4,0,Excellent,Mixed,1,1,Double-glazed
35.76431567,51.35633714,92,34091,24,5,2,2,Endowment,Chiller,1472,0,Underground,Low,3,0,Normal,Modern,1,0,Double-glazed
35.7815564,51.35672282,225,99703,8,6,1,6,Promissory Contract,Water Cooler,6300,1,Courtyard,Average,6.3,0,Poor,Classic,1,1,Double-glazed
35.76753573,51.44910518,221,78064,0,7,2,6,Cooperative,Split,4641,1,Underground,Low,8.5,1,Normal,Mixed,1,1,Double-glazed
35.71898793,51.34094064,163,33860,33,17,14,4,Private,nan,5379,1,Courtyard,Low,6.3,0,Normal,Modern,1,1,Double-glazed
35.81127291,51.39290874,60,20411,9,17,3,2,Private,Split,,0,Roofed,Average,1.6,0,Excellent,Mixed,0,1,Double-glazed
35.76478569,51.36947146,106,,18,7,5,3,Private,Chiller,2968,0,Underground,Low,1,0,Normal,Roman,0,1,Single-glazed
35.65882672,51.51421771,142,68868,0,17,7,4,Private,Water Cooler,4686,1,Underground,Average,9.9,0,Normal,Modern,1,1,Double-glazed
35.78316953,51.47162745,111,12812,43,18,3,3,Private,nan,2109,0,Roofed,High,9.8,0,Normal,Roman,1,1,Double-glazed
35.73104643,51.40505638,174,46386,18,8,1,4,Endowment,Water Cooler,3480,1,Roofed,High,10.7,0,Normal,Roman,1,1,Double-glazed
35.73353963,51.3778555,128,,2,13,7,3,Private,Split,3584,1,Underground,Low,2.4,1,Normal,Modern,0,1,Double-glazed
35.7370183,51.35628025,86,12576,24,18,7,4,Private,Water Cooler,2322,0,Underground,Average,2.5,0,Normal,Roman,0,1,Triple-glazed
35.78053549,51.31186686,214,93883,0,13,2,5,Private,Water Cooler,7490,1,Courtyard,Low,11.6,1,Normal,Modern,0,1,Single-glazed
35.68309922,51.49320767,190,97674,10,14,3,5,Private,Split,3230,0,Underground,High,1.6,0,Normal,Roman,1,1,Single-glazed
35.69162705,51.31689639,87,15940,22,16,11,2,Endowment,Water Cooler,2610,0,Courtyard,Average,3.9,0,Poor,Roman,0,1,Double-glazed
35.77946011,51.36661995,169,70722,23,19,15,4,Private,Split,4563,1,Underground,Average,8.2,0,Normal,Classic,1,1,Double-glazed
35.75735681,51.41097025,296,55424,19,16,8,7,Power of Attorney,Split,8288,1,Roofed,High,1.7,0,Normal,Mixed,1,1,Double-glazed
35.77352071,51.5131893,190,24418,24,11,1,5,Private,Water Cooler,2850,0,Roofed,Low,6.5,0,Normal,Mixed,1,1,Single-glazed
35.69331513,51.3894292,124,24388,27,6,4,3,Private,nan,3720,1,Doesn't have,Low,10.6,0,Poor,Roman,1,1,Single-glazed
35.80027199,51.44281957,222,29433,27,4,4,6,Private,nan,6438,1,Roofed,High,6.6,0,Poor,Roman,1,1,Double-glazed
35.67847502,51.46482688,105,47940,9,3,3,3,Private,Split,2625,0,Roofed,High,6.4,0,Poor,Mixed,0,1,Double-glazed
35.77520365,51.44155024,96,28702,10,18,10,2,Private,Water Cooler,1440,0,Roofed,Low,10.7,0,Normal,Roman,1,1,Double-glazed
35.72687256,51.41671448,156,40689,18,14,10,4,Private,Split,4680,1,Doesn't have,High,10.4,0,Excellent,Classic,0,1,Single-glazed
35.70334177,51.45998745,77,33042,26,7,2,2,Private,nan,2772,0,Roofed,Low,1.7,0,Poor,Mixed,0,1,Double-glazed
35.78660009,51.33210712,117,45490,21,8,7,3,Endowment,Split,4329,0,Roofed,High,5.8,0,Normal,Roman,1,1,Double-glazed
35.7281663,51.36443037,171,35864,31,10,2,4,Private,nan,3762,1,Underground,Average,2.7,0,Normal,Roman,1,1,Triple-glazed
35.74810059,51.49505823,63,6493,18,7,7,2,Private,Split,,0,Underground,High,11.2,0,Poor,Modern,1,1,Single-glazed
35.79063921,51.44144964,71,19984,30,5,1,2,Private,nan,1136,0,Courtyard,Average,5.5,0,Normal,Mixed,0,0,Double-glazed
35.81990972,51.49930752,75,8004,17,18,,2,Private,Chiller,2550,0,Courtyard,Low,2.2,0,Normal,Classic,1,1,Double-glazed
35.74335713,51.43385954,129,40916,9,3,3,3,Private,Split,2838,0,Courtyard,High,5.7,0,Normal,Classic,0,0,Single-glazed
35.69412253,51.39306038,74,16627,33,13,13,2,Private,nan,2220,0,Courtyard,Average,0.5,0,Normal,Mixed,1,1,Double-glazed
35.80076591,51.43406947,207,72168,33,9,7,5,Private,nan,7866,1,Underground,Low,11.6,0,Normal,Modern,0,1,Single-glazed
35.82138023,51.48700846,161,20017,15,13,2,4,Power of Attorney,Water Cooler,4347,1,Underground,Average,2.9,0,Normal,Modern,1,1,Triple-glazed
35.76293272,51.41507438,99,29781,30,6,1,4,Private,nan,3564,0,Underground,High,7.6,0,Poor,Modern,1,1,Single-glazed
35.81984177,51.53195592,189,24264,27,19,19,5,Private,nan,5859,1,Courtyard,Low,3.7,0,Normal,Classic,1,1,Double-glazed
35.81467497,51.43038698,124,14633,34,3,3,3,Private,nan,4216,1,Underground,Low,11.2,0,Poor,Modern,0,1,Double-glazed
35.72240481,51.41705352,166,43838,29,6,4,4,Private,nan,5644,1,Roofed,High,0.8,0,Normal,Mixed,0,1,Double-glazed
35.68765242,51.37843509,314,74366,39,7,,8,Endowment,nan,12246,1,Roofed,High,1.1,0,Poor,Modern,0,1,Single-glazed
35.70128017,51.40499506,154,40063,23,2,2,4,Power of Attorney,Water Cooler,2926,1,Underground,Average,6.1,0,Excellent,Classic,1,0,Double-glazed
35.72509403,51.428125,110,26754,27,14,13,3,Power of Attorney,nan,1870,0,Courtyard,Low,11.1,0,Normal,Modern,0,1,Double-glazed
35.75880959,51.35759276,153,62765,6,18,,4,Cooperative,Chiller,4743,1,Underground,High,2.6,0,Normal,Modern,0,1,Double-glazed
35.81422551,51.45068201,184,23496,26,4,2,1,Private,nan,3128,1,Roofed,Average,8.3,0,Normal,Classic,1,0,Double-glazed
35.70889299,51.42497557,178,47668,30,11,1,4,Endowment,nan,2670,1,Roofed,Average,1.4,0,Normal,Classic,0,1,Single-glazed
35.76429382,51.37318533,106,40407,23,8,2,3,Power of Attorney,Chiller,3922,0,Underground,High,1.1,0,Normal,Roman,1,1,Double-glazed
35.77159099,51.47890218,82,8908,22,6,5,2,Promissory Contract,Water Cooler,2624,0,Courtyard,Average,8.1,0,Normal,Roman,1,1,Triple-glazed
35.80671128,51.41187294,92,34091,2,3,3,2,Cooperative,Chiller,2300,0,Underground,Low,2.8,1,Normal,Roman,0,1,Double-glazed
35.81148338,51.4661273,154,18977,26,17,15,4,,nan,3850,1,Courtyard,High,2.7,0,Poor,Classic,0,1,Double-glazed
35.73790834,51.42416804,119,29402,34,8,3,3,Promissory Contract,nan,3213,0,Roofed,High,8.8,0,Normal,Roman,1,1,Single-glazed
35.73763164,51.38347732,50,6560,35,15,13,1,Private,nan,,0,Underground,Average,3,0,Normal,Modern,1,1,Single-glazed
35.69604441,51.35353628,101,19065,50,17,13,3,Private,nan,2525,0,Courtyard,Low,2,0,Normal,Modern,1,1,Double-glazed
35.66629803,51.46915986,194,100146,0,10,7,5,Endowment,Water Cooler,3104,1,Courtyard,Low,10.5,0,Normal,Mixed,0,1,Double-glazed
35.72114979,51.43459844,227,63820,27,11,11,6,Private,nan,5675,0,Roofed,Average,10.5,0,Excellent,Roman,0,1,Double-glazed
35.66591708,51.43333336,125,59097,0,16,15,3,Private,Chiller,3500,1,Courtyard,High,9,1,Normal,Roman,1,1,Double-glazed
35.68373489,51.47749253,286,159555,14,4,4,1,Private,Chiller,6292,1,Roofed,Average,8.9,0,Normal,Mixed,1,1,Double-glazed
35.67677906,51.41085264,70,5730,28,5,2,2,Power of Attorney,nan,2100,0,Courtyard,Average,11.7,0,Normal,Classic,1,0,Single-glazed
35.70577181,51.33224581,149,30401,31,15,2,4,Private,nan,3129,1,Doesn't have,Average,11.5,0,Excellent,Classic,0,1,Double-glazed
35.75656699,51.47818355,64,17644,15,7,5,2,Private,Water Cooler,,0,Underground,Average,4.5,0,Poor,Mixed,1,1,Double-glazed
35.73254456,51.34242352,189,40440,1,12,,5,,Split,6426,1,Roofed,Low,6.3,1,Normal,Classic,1,1,Double-glazed
35.77893944,51.3397593,134,53532,18,14,3,3,Private,Chiller,4690,0,Roofed,Average,6.4,0,Normal,Mixed,0,1,Double-glazed
35.6942365,51.3488994,274,63148,33,2,,7,Foundation,nan,8494,1,Roofed,Average,8,0,Normal,Modern,0,0,Double-glazed
35.62655179,51.37370108,118,10723,34,11,10,3,Promissory Contract,nan,4366,0,Underground,High,0.9,0,Normal,Classic,0,1,Single-glazed
35.77185137,51.35521348,152,62274,9,12,2,4,Private,Water Cooler,5624,1,Roofed,Average,8.5,0,Normal,Mixed,1,1,Single-glazed
35.7992989,51.31147462,111,42705,20,2,2,3,,Water Cooler,2442,0,Roofed,Average,5.2,0,Poor,Roman,1,1,Double-glazed
35.80025171,51.38593262,52,17191,15,10,5,1,Private,Split,,0,Roofed,High,1,0,Excellent,Modern,1,1,Single-glazed
35.77983281,51.45576557,129,40916,15,6,5,3,Promissory Contract,Water Cooler,2322,1,Courtyard,High,6.4,0,Normal,Roman,1,1,Triple-glazed
35.66392738,51.39838638,110,9857,29,7,,4,Private,nan,2530,0,Doesn't have,High,0.9,0,Poor,Modern,1,1,Double-glazed
35.75279901,51.36395118,92,13636,24,15,14,2,Private,Water Cooler,2668,0,Underground,High,7.4,0,Excellent,Classic,1,1,Double-glazed
35.81951489,51.54151728,271,37392,40,8,5,7,Private,nan,6504,0,Underground,High,6.7,0,Normal,Roman,1,1,Double-glazed
35.78367043,51.36027996,132,52575,7,15,4,4,Private,Chiller,2112,1,Roofed,Low,4.3,0,Excellent,Classic,0,1,Double-glazed
35.73428119,51.31863543,114,22047,16,12,11,4,Power of Attorney,Water Cooler,3420,0,Underground,Low,3.7,0,Normal,Roman,0,1,Double-glazed
35.84092119,51.34908699,177,74758,20,3,2,4,Private,Chiller,5487,1,Underground,High,9.7,0,Normal,Mixed,1,0,Single-glazed
35.61799846,51.40735338,122,11161,20,13,,3,Power of Attorney,Water Cooler,3782,1,Roofed,Low,11.6,0,Normal,Classic,0,1,Double-glazed
35.80626214,51.43804574,62,6369,25,5,1,2,,Water Cooler,,0,Doesn't have,Low,11.8,0,Normal,Modern,0,0,Double-glazed
35.76007757,51.46980177,105,31960,14,16,8,3,Power of Attorney,Split,1995,0,Roofed,High,7.9,0,Normal,Mixed,0,1,Single-glazed
35.65897899,51.40700674,123,11271,45,10,3,3,Cooperative,nan,4182,1,Roofed,Average,2.5,0,Normal,Mixed,1,1,Triple-glazed
35.69122322,51.38768766,130,25810,15,10,1,3,Private,Split,2990,0,Underground,Low,2,0,Normal,Modern,0,1,Double-glazed
35.80607032,51.44966019,259,35414,45,4,4,6,Private,nan,5957,1,Roofed,High,5,0,Excellent,Roman,1,0,Single-glazed
35.79986857,51.40605565,174,73240,14,2,1,1,Private,Split,3480,1,Underground,High,4.3,0,Normal,Mixed,0,1,Single-glazed
35.82367257,51.52388611,84,9170,34,7,,2,Private,nan,3024,0,Underground,Low,9.1,0,Excellent,Modern,1,1,Double-glazed
35.75580773,51.50580597,142,17217,26,5,2,4,Private,nan,5538,1,Roofed,Average,8.5,0,Normal,Mixed,0,0,Single-glazed
35.71934308,51.41851111,134,33904,17,12,3,3,Private,Water Cooler,2680,1,Courtyard,Low,4.9,0,Excellent,Mixed,0,1,Single-glazed
35.74695906,51.41091451,291,54303,29,13,2,7,Endowment,nan,10767,0,Courtyard,Low,8.1,0,Excellent,Modern,1,1,Triple-glazed
35.69516207,51.3396438,222,49055,24,6,2,6,Private,Chiller,8214,1,Courtyard,Average,9.3,0,Normal,Roman,0,1,Single-glazed
35.65342749,51.33805527,182,38650,5,10,6,5,Promissory Contract,Water Cooler,5460,1,Roofed,Average,0.9,0,Normal,Roman,0,1,Single-glazed
35.88398887,51.50258424,116,13507,22,6,,1,Private,Chiller,2900,0,Underground,Low,8.7,0,Normal,Mixed,1,1,Double-glazed
35.76756066,51.36821274,148,60312,9,18,10,4,Private,Chiller,3996,1,Underground,Average,5.9,0,Poor,Classic,0,1,Single-glazed
35.74609292,51.41776924,73,16357,18,19,13,2,Private,Chiller,1752,0,Roofed,Average,4.4,0,Normal,Classic,1,1,Double-glazed
35.77484583,51.44488039,86,25152,10,12,9,2,Private,Split,1290,0,Courtyard,Low,3,0,Normal,Mixed,1,1,Double-glazed
35.81449113,51.41374227,115,44558,20,11,10,3,,Water Cooler,4370,0,Underground,High,11.4,0,Normal,Classic,1,1,Double-glazed
35.79243518,51.48303821,98,11033,31,2,1,2,Private,nan,3430,0,Roofed,Low,10.2,0,Normal,Classic,1,0,Single-glazed
35.74588784,51.42136334,100,30143,31,17,4,2,Private,nan,2200,0,Underground,Average,7.7,0,Excellent,Roman,1,1,Single-glazed
35.67693958,51.37063757,148,30156,5,12,5,4,,Split,2516,1,Courtyard,Low,0.8,0,Normal,Modern,1,1,Single-glazed
35.75799048,51.44683462,93,27629,12,17,6,2,,Water Cooler,3534,0,Roofed,Low,10.4,0,Normal,Classic,1,1,Single-glazed
35.78738535,51.37925947,56,18790,16,7,2,1,Private,Split,,0,Roofed,Low,6.1,0,Normal,Modern,0,1,Double-glazed
35.77018448,51.35602429,115,44558,8,2,1,3,Cooperative,Chiller,3565,0,Roofed,High,8.9,0,Normal,Roman,1,1,Double-glazed
35.67173555,51.47192634,47,18272,27,8,4,4,Private,nan,,0,Roofed,Low,4.4,0,Normal,Roman,0,1,Double-glazed
35.69574215,51.42761814,159,41629,27,18,5,4,Cooperative,nan,3498,0,Courtyard,Low,4.8,0,Normal,Classic,0,1,Double-glazed
35.79997166,51.5267836,120,14068,20,5,5,3,Private,Water Cooler,3480,0,Courtyard,High,8,0,Normal,Mixed,0,0,Single-glazed
35.67843071,51.43017028,67,27962,10,13,2,2,Cooperative,Chiller,,0,Courtyard,High,10.1,0,Normal,Modern,0,1,Double-glazed
35.84316851,51.38327497,121,47362,11,5,4,3,Private,Chiller,3993,1,Roofed,High,8.3,0,Normal,Modern,0,0,Double-glazed
35.78499214,51.43533902,143,46300,20,15,15,4,Private,Chiller,5577,1,Doesn't have,High,10.2,0,Excellent,Modern,1,1,Double-glazed
35.65687357,51.37450769,73,6026,40,2,1,2,Private,nan,1606,0,Courtyard,Average,2.9,0,Normal,Mixed,1,1,Double-glazed
35.77787818,51.39163677,154,63258,15,3,1,5,Private,Split,2464,1,Doesn't have,Average,3.2,0,Normal,Roman,0,1,Triple-glazed
35.75483172,51.36920016,107,16346,21,16,6,3,Private,Chiller,2247,0,Underground,Low,4.1,0,Normal,Modern,0,1,Single-glazed
35.68838902,51.30433244,62,10615,26,16,2,2,Private,nan,,0,Roofed,High,3.1,0,Normal,Roman,0,1,Double-glazed
35.69269813,51.4952563,81,35112,31,17,15,1,Promissory Contract,nan,2268,0,Roofed,High,7.1,0,Normal,Roman,1,1,Single-glazed
35.70479594,51.51395824,95,42515,2,18,9,2,Private,Chiller,1900,0,Doesn't have,Low,0.8,0,Normal,Modern,1,1,Double-glazed
35.68651656,51.38064321,129,,10,2,1,3,Private,Split,2838,1,Roofed,Low,1.1,0,Excellent,Mixed,1,1,Double-glazed
35.71778411,51.31385193,117,22745,16,5,1,1,Cooperative,Water Cooler,4446,0,Roofed,Average,10.4,0,Normal,Roman,1,0,Double-glazed
35.63791818,51.40861586,84,7132,49,10,8,2,Private,nan,2604,0,Courtyard,Low,9.9,0,Normal,Modern,0,1,Double-glazed
35.82101244,51.38587113,156,,8,6,,4,Private,Split,4368,1,Roofed,Low,11.4,0,Excellent,Mixed,0,1,Single-glazed
35.74953132,51.34527726,92,13636,17,19,5,2,Private,Chiller,1564,0,Courtyard,Average,6.4,0,Normal,Mixed,1,1,Double-glazed
35.70550236,51.43573271,127,31790,36,8,2,3,Private,nan,4064,1,Underground,High,6.3,0,Normal,Modern,0,1,Triple-glazed
35.68627892,51.50232473,301,169649,15,16,11,8,Cooperative,Chiller,7224,1,Roofed,Average,2,0,Normal,Roman,0,1,Double-glazed
35.66986329,51.32416143,240,53866,34,12,8,6,Private,nan,8880,1,Roofed,Low,5.6,0,Normal,Mixed,1,1,Double-glazed
35.70346879,51.3825712,70,12279,9,2,1,4,Promissory Contract,Chiller,2030,0,Roofed,Low,5.9,0,Normal,Classic,0,1,Single-glazed
35.80653019,51.44554921,95,10629,35,9,3,1,Private,nan,3135,0,Roofed,High,8.1,0,Normal,Modern,1,1,Double-glazed
35.76113874,51.31614573,100,37678,14,5,4,2,Private,Split,2500,0,Doesn't have,High,4.6,0,Normal,Modern,1,1,Triple-glazed
35.72030118,51.41900383,87,20190,28,10,10,2,Private,nan,1914,0,Roofed,High,7.3,0,Normal,Modern,0,1,Triple-glazed
35.81746954,51.44856056,104,11848,16,6,6,3,Cooperative,Chiller,1872,0,Roofed,High,4.3,0,Normal,Modern,1,1,Double-glazed
35.6918647,51.4850626,122,57399,20,15,,3,Private,Water Cooler,4514,1,Doesn't have,Low,7.3,0,Normal,Modern,0,1,Single-glazed
35.78240921,51.33143246,117,45490,12,6,2,3,Private,Water Cooler,3042,0,Underground,Low,7.8,0,Normal,Roman,1,1,Double-glazed
35.68290722,51.48824316,151,74139,3,8,6,4,Foundation,Split,4077,1,Courtyard,High,5.3,0,Normal,Modern,1,1,Double-glazed
35.7548833,51.46463742,233,83178,16,13,13,6,Private,Water Cooler,8621,1,Underground,High,1.2,0,Normal,Mixed,0,1,Single-glazed
35.78744206,51.42656861,93,27629,18,19,,2,Promissory Contract,Chiller,2325,0,Courtyard,High,5,0,Normal,Classic,1,1,Double-glazed
35.78119831,51.5028823,166,20765,6,9,7,4,Private,Water Cooler,5312,1,Courtyard,Average,10.2,0,Normal,Modern,1,1,Double-glazed
35.75597445,51.37541054,270,49635,32,8,6,7,Endowment,nan,4590,1,Roofed,Low,10.3,0,Excellent,Modern,0,1,Double-glazed
35.61480743,51.35409234,88,7541,36,6,6,2,Private,nan,2112,0,Roofed,High,10,0,Normal,Classic,1,1,Double-glazed
35.77837807,51.34081802,230,102368,17,3,3,6,Private,Chiller,4600,1,Roofed,Average,2,0,Normal,Modern,1,1,Double-glazed
35.71152552,51.44312561,45,9153,29,16,10,1,Private,nan,,0,Roofed,High,6.9,0,Normal,Modern,0,1,Single-glazed
35.76120645,51.34712571,134,53532,24,3,3,3,Endowment,Water Cooler,4154,1,Doesn't have,Average,9.6,0,Normal,Classic,0,0,Double-glazed
